id,lat,lon,public_transport
1276478112,45.5122711,9.1646811,platform
1276514438,45.5406423,9.1893066,platform
1276514439,45.5356617,9.1927126,platform
1276514440,45.5427539,9.1874949,platform
1277721734,45.4445011,9.2277414,platform
1277721740,45.4378779,9.231863,platform
1277721745,45.4446694,9.227495,platform
1277721746,45.4443047,9.2309565,platform
1277834274,45.5278705,9.181873,platform
1277834443,45.5361731,9.1759507,platform
1277834607,45.528325,9.163445,platform
1277834635,45.5201513,9.1696334,platform
1277834725,45.5201015,9.1695747,platform
1279480910,45.4702531,9.1974611,platform
1279480912,45.4693166,9.1987569,stop_position
1279480925,45.4718503,9.1957764,platform
1279480929,45.4687272,9.1846307,platform
1279507440,45.4655168,9.1982934,platform
1279667257,45.4764241,9.2074248,stop_position
1279667260,45.476636,9.2069013,stop_position
1279695348,45.4830144,9.2142752,platform
1279742021,45.4855027,9.2093678,platform
1279742023,45.4899527,9.2003243,platform
1279742039,45.494519,9.1856433,platform
1279742050,45.4865088,9.2073553,platform
1279742054,45.492468,9.1934208,platform
1279742063,45.4866591,9.2072566,platform
1284926996,45.4663732,9.147723,platform
1286915419,45.5054353,9.1797189,platform
1290566533,45.5425622,9.1896611,platform
1290590490,45.5436099,9.1961423,platform
1290641679,45.5413215,9.186609,platform
1293986598,45.4978436,9.1847351,platform
1295276479,45.5137094,9.1739141,platform
1295531540,45.5096611,9.1673204,platform
1295531542,45.5113319,9.1664938,platform
1296586009,45.5531062,9.2103237,platform
1296586047,45.5502993,9.1968714,platform
1296586078,45.5513408,9.2020069,platform
1296586079,45.5502173,9.1968928,platform
1303432825,45.4815259,9.1790798,stop_position
1303432829,45.4817129,9.1789427,stop_position
1309304531,45.4692516,9.1919029,stop_position
1309304532,45.4702312,9.192929,stop_position
1316610240,45.4738478,9.150915,platform
1316610247,45.4678864,9.1653501,stop_position
1322851688,45.5188689,9.1920909,stop_position
1322862614,45.4609407,9.1636168,stop_position
1322862666,45.4593846,9.1659993,stop_position
1322862715,45.4633156,9.1652021,platform
1323941054,45.4889199,9.1843622,stop_position
1324217585,45.531053,9.2177586,stop_position
1328900841,45.4820337,9.1920373,stop_position
1331294787,45.4709637,9.193724,stop_position
1362000553,45.5344075,9.189849,platform
1362013364,45.5329876,9.1864685,platform
1362055087,45.5388642,9.1874724,platform
1362055847,45.5372079,9.185898,platform
1362056176,45.5286897,9.1894033,platform
1362056338,45.5288056,9.1888403,platform
1362056700,45.5285876,9.1920806,platform
1362056897,45.5286933,9.1917971,platform
1362057570,45.5341495,9.1852528,platform
1362057865,45.5377231,9.1911534,platform
1362058742,45.5383765,9.1917146,platform
1362059537,45.5391355,9.1951275,platform
1362060232,45.5396165,9.1974341,platform
1362061205,45.535705,9.1971929,platform
1362061757,45.535243,9.1947413,platform
1362062256,45.5344531,9.1940549,platform
1362063090,45.5324471,9.196195,platform
1362090001,45.5247498,9.1917129,platform
1362092772,45.5247604,9.1917692,stop_position
1365558636,45.5369286,9.2173009,platform
1365559409,45.5455475,9.2180772,stop_position
1385858970,45.4958936,9.1944335,stop_position
1446888618,45.5335143,9.2138761,platform
1446888621,45.5330921,9.2078693,stop_position
1446888622,45.5330835,9.2100097,stop_position
1456318496,45.5561735,9.2492748,stop_position
1473215643,45.5143604,9.2312481,stop_position
1473244121,45.5218341,9.1922231,stop_position
1473244145,45.5216878,9.1921804,stop_position
1473248904,45.5187941,9.1919636,stop_position
1473248913,45.51889,9.192012,stop_position
1473292350,45.5064174,9.200059,stop_position
1473292974,45.5088669,9.1905896,stop_position
1473297452,45.4982078,9.185481,stop_position
1473297480,45.4981946,9.1857098,stop_position
1474055875,45.4916805,9.1840972,stop_position
1474101590,45.4896399,9.1909083,stop_position
1474102370,45.4896841,9.1915293,stop_position
1474102402,45.4896965,9.1914608,stop_position
1474105488,45.5017879,9.1977776,stop_position
1474116841,45.503958,9.1990555,stop_position
1474118305,45.5067081,9.2005665,stop_position
1474118455,45.5143267,9.2074389,stop_position
1474122210,45.5136865,9.2113227,stop_position
1474123005,45.51342,9.2139794,stop_position
1474123014,45.513445,9.2140505,stop_position
1474133105,45.5158857,9.2137202,stop_position
1474139786,45.5140157,9.2211457,stop_position
1474147820,45.5139334,9.2277374,stop_position
1474147846,45.5139426,9.2276089,stop_position
1474195918,45.5136193,9.224385,stop_position
1474195922,45.5135648,9.22457,stop_position
1474206613,45.5149662,9.2066927,stop_position
1474219543,45.5377011,9.2179259,stop_position
1474219545,45.5298672,9.213658,stop_position
1474219558,45.5338393,9.2156463,stop_position
1474243032,45.5555977,9.2155942,stop_position
1474243035,45.5557586,9.2155906,stop_position
1474249230,45.5478715,9.2191403,stop_position
1474285664,45.4825531,9.2063566,stop_position
1476579284,45.4607731,9.1835042,stop_position
1476579285,45.4634857,9.1880055,stop_position
1476579290,45.4607381,9.1833543,stop_position
1476579339,45.4615464,9.1855208,stop_position
1476593284,45.4633589,9.1877998,stop_position
1476594641,45.4617176,9.1857257,stop_position
1476609732,45.4597572,9.1811988,stop_position
1476609792,45.4595737,9.1811358,stop_position
1476632544,45.4597365,9.1798693,stop_position
1476642459,45.4570146,9.1809118,stop_position
1476642467,45.4531906,9.1802705,stop_position
1476642471,45.4568475,9.1808403,stop_position
1476642477,45.453545,9.1803892,stop_position
1476666327,45.4036911,9.1740291,stop_position
1476669323,45.4038254,9.1745968,stop_position
1476686755,45.4186926,9.1754507,stop_position
1476686757,45.4292347,9.1775053,stop_position
1476686763,45.406755,9.1746755,stop_position
1476686767,45.4145419,9.1748452,stop_position
1476686789,45.4106919,9.1743903,stop_position
1476686809,45.4231732,9.1769232,stop_position
1476686828,45.4247638,9.1770551,stop_position
1476686855,45.4271371,9.1772574,stop_position
1476693037,45.4265611,9.1772351,stop_position
1476693068,45.4142019,9.1748296,stop_position
1476693071,45.4066382,9.1747453,stop_position
1476693073,45.410233,9.1744288,stop_position
1476693085,45.4183499,9.1754373,stop_position
1476693087,45.4228064,9.176937,stop_position
1476693105,45.4244348,9.1770583,stop_position
1476693107,45.4293589,9.1775562,stop_position
1477630638,45.4444373,9.1834049,stop_position
1477630656,45.4444414,9.1832687,stop_position
1477682894,45.4455466,9.1845636,stop_position
1477710436,45.4328502,9.1777333,stop_position
1477714897,45.4431589,9.1789916,stop_position
1477716256,45.4460707,9.1793923,stop_position
1477716261,45.4438552,9.1790243,stop_position
1477723509,45.4491339,9.1796922,stop_position
1477747749,45.4453152,9.2451882,stop_position
1477784481,45.4629673,9.1884914,stop_position
