SEZ2011,closeness,betweenness
151460000996,3.1150272855667014e-9,1438539.9951814904
151460000537,3.310719689867039e-9,1398122.3195645409
151460001696,2.9940031323488086e-9,1439932.5039149004
151460000060,3.323090509299593e-9,1638254.0035024877
151460002222,3.0048358530597895e-9,1163749.6552898362
151460000715,3.2337372763497698e-9,1531751.9615821282
151460000923,3.194720361179051e-9,1524228.0351091865
151460001363,3.3318810258729355e-9,1132099.4350499106
151460001747,2.8986073227563207e-9,699920.0835580056
151460000712,3.238504380340943e-9,1122830.3147526039
151460001444,3.2185901235124623e-9,1020136.8443666049
151460000193,3.385867832785448e-9,3468657.4802176813
151460000887,3.3018129429281495e-9,1718734.2812733469
151460001636,3.1617590628942723e-9,570894.0542149439
151460001660,3.1264046557266877e-9,1775463.0914418949
151460002029,3.210400288836656e-9,1525407.7278943865
151460001508,3.184990611613982e-9,1631432.2583209516
151460001625,3.2167378630621757e-9,1416948.764200952
151460000893,3.341960926979595e-9,1156290.6506575616
151460000902,3.3939732913578496e-9,1191536.8216253966
152090000351,2.5063179531088196e-9,443421.9841504101
151460004639,3.130610254236837e-9,1602549.4947592537
151460004809,3.020018834122569e-9,1472279.8548078013
151460003846,3.19032590334458e-9,2074058.684851118
151460004536,3.302483431687032e-9,1163458.9625023755
151460003841,3.24175309335507e-9,1288029.0021424838
151460000385,3.258925604422574e-9,2637670.797811038
151460003803,3.263122026847529e-9,1852976.5936887206
151460004673,3.1779573368119245e-9,1493154.5679655804
151460004706,3.1919123968432545e-9,1870839.3429602047
151460000630,3.2995770736453836e-9,1624413.5230243786
151460004826,3.093116277458708e-9,1918911.0760859293
151460000258,3.3595742222093858e-9,1900747.7778189478
151460004599,3.0885614363400237e-9,932841.280605952
151460003867,3.2270731253297227e-9,4724598.7477146
151460004526,3.3195212589280872e-09,2733859.49649823
151460000220,3.2569176657339617e-9,3792984.3744042856
151460004146,3.128534115988572e-9,1218271.9360429063
151460005320,2.6391938800485383e-9,1415829.420361128
151460004656,3.093913322329697e-9,2884738.2900059386
151460004714,3.0910770269182735e-9,1290235.4982054126
151460004631,2.796194816383966e-9,1015542.9578618344
151460004608,3.1277822158105933e-9,1721499.261616591
151460004968,3.1186393077952187e-9,1277376.8329491904
151460004618,3.181372878725768e-9,1313836.1659878523
151460003877,3.286337350228624e-9,1733115.1024287948
151460004241,2.209501020218106e-9,490321.04590219347
151460003266,2.6708847142329445e-9,634725.3433724411
151460002226,3.123197272677691e-9,914961.3886597161
151460002005,3.121214558391876e-9,1188212.953097742
151460001609,3.0041644917034855e-9,1246621.0391882244
150740000035,2.175183168973529e-9,532380.8415655314
151460004533,3.296474240330349e-9,1822790.454814754
151460003809,3.3165963489440427e-9,1560781.6502208898
151460000648,3.279992403835994e-9,3104930.4223735696
151460004658,3.126187260894008e-9,2597895.971691047
151460004513,3.2280271355126334e-9,1883577.4233016102
151460004612,3.154085740299651e-9,1086289.7769150296
151460000252,3.392763731311363e-9,1695810.7600400837
151460005505,2.767080762207593e-9,625868.3940885691
151460005501,2.7039661043842472e-09,796286.0895048829
151460004798,3.2473972774516464e-9,2333932.0417850334
151460005619,2.8440909814854287e-9,547904.3395040465
151460005129,2.3604383992666122e-9,205876.34432934548
151460001599,3.060964392035279e-9,1285394.330958673
151460003234,2.605319711913538e-9,694907.948397652
151460001413,3.2130337192626053e-9,1665620.8221406539
151460001351,2.7512788163491632e-09,1879725.996157375
151460005344,3.029725898655889e-9,1380203.7738966008
151460000536,3.2961704850316994e-9,1485656.0417838136
151460000145,3.3978724896749678e-9,1341924.2113638704
151460001485,3.3369621358709555e-09,3483549.2668846445
151460001695,3.002261885725069e-9,1341719.3734787297
151460001495,3.160907110018511e-9,1755780.8772899513
151460000888,3.3042554587277912e-9,1330270.6907592323
151460000106,3.2578677624310482e-9,1541107.561521755
151460000495,3.2374344786505356e-9,1630848.3115670206
151460001347,2.950427593993799e-9,2525665.2092228606
151460001634,3.1731351214851646e-9,803152.6986222164
151460002009,3.1139686191479603e-9,1186076.4162544133
151460002236,3.0831609588713005e-9,1021624.3576493855
151460001566,2.9839537810225674e-9,1827520.4937148097
151460001541,3.1102170884945595e-9,1040036.3256551868
151460001378,3.279607128975436e-9,1368163.0312840191
151460001820,3.0128334958920078e-9,1568394.5887286216
151460001383,3.3204625222768043e-9,1315824.0139431236
151460000523,3.2319181451709634e-9,1330784.3691913236
151460000178,3.376626497453972e-9,1079065.5601272222
151460002224,3.107347111372519e-9,977167.3633530706
151460001751,2.7670571323497323e-9,682991.4092138121
151460002281,2.516579064092549e-9,632255.263967969
151460001580,2.9572699112738998e-9,870638.0802611298
151460000488,3.1986736172889326e-9,1374478.0030259648
151460000504,3.2010939036046763e-9,1571877.9477492538
151460001784,2.9353583857211235e-9,993238.5054817266
151460000905,3.2151079029370857e-9,1436024.308519202
151460000080,3.250099356778974e-9,893159.1341635428
151460001787,2.976393543164333e-9,1749941.8516989683
151460001776,2.9021463023826536e-9,927618.1063642459
151460000511,3.243459534807994e-9,1463584.8006704478
151460002277,2.1533483109989314e-9,570166.3631718621
151460005665,2.3867689656089115e-9,516559.47532507987
151460005720,2.587367914467897e-9,893956.5119394442
151460005601,2.9260322605900207e-9,1238124.0426657954
151460004856,2.978112768032844e-9,1052071.4507377564
151460005638,2.4625396673529005e-9,318184.1127283522
151460005566,2.821950087284387e-9,1430356.659985641
151460005604,2.934846926411042e-9,1080137.0142981347
151460005487,3.07728869939305e-9,1482499.0230587907
151460004885,2.9065808010720575e-9,854078.2051525734
151460005686,2.657434560262609e-9,1000188.1571969745
151460005721,2.56958847523133e-9,979977.2217675415
151460005555,3.067312037105446e-9,1879823.4375992392
151460005755,2.8481296129268e-9,1174972.9335788223
151460005520,2.7116992277807904e-9,1454574.328039604
151460004852,2.8732222435085616e-9,1003832.8326237425
151460005608,2.654976514606173e-9,1021950.1445870055
151460005711,2.568612687024129e-9,827400.3258039781
151460004810,3.083494924267363e-9,1312756.2892927043
151460001632,3.2257635378632464e-9,924540.4314223328
151460001533,3.0130814091852763e-9,1167055.0781310103
151460000882,3.2234807245480595e-9,2363793.9451684724
151460000539,3.2280904516659375e-9,1533497.223168211
151460000173,2.747503767849354e-9,1862786.8485788926
151460000191,3.20135290385736e-9,2049632.8295246402
151460001620,3.047324272602408e-9,1115261.9699875624
151460001578,3.008603021118749e-9,1208492.7257753257
151460001649,3.1166773868576155e-9,1871386.8538709246
151460001681,3.0045170635763505e-9,1427910.7462036225
151460000197,3.132085867437696e-9,3066065.240179719
151460001420,3.165311034795234e-9,2283603.0844385456
151460005336,3.118704776734331e-9,1795355.1954445585
151460002253,2.8888895651115428e-9,1020072.9621344459
151460000082,3.259526769397531e-9,2221905.83918037
151460002262,2.9290435023136266e-9,1052791.661512667
151460001368,3.2807932840504048e-9,2744707.804179561
151460001770,2.967956120258895e-9,753863.6465311287
151460001633,3.1345133755518697e-9,1079394.0862579006
151460001367,3.342156973774869e-9,3096309.1883308217
151460001390,3.1153482445910724e-9,1810671.1121419293
151460002213,3.120446852499905e-9,1473765.0045122749
151460001550,2.926444397914076e-9,2020120.3310999766
151460001557,2.948909163939013e-9,1923696.1571556667
151460001621,3.0779741883290618e-9,1194219.5195418813
151460001587,2.917783494318334e-9,1247250.9770308319
151460001635,3.1621844945187507e-9,842840.6449025064
151460001448,3.234237773158988e-9,1113459.3870023424
151460001479,3.30988919351858e-9,1754704.9597960054
151460001443,3.1962816230117384e-9,956925.2872589015
151460005639,2.490952104233038e-9,278675.38439040387
151460005507,2.687984672355185e-9,706836.862588207
151460005679,2.312251910912315e-9,551925.3275568798
151460005729,2.612911258507316e-9,709119.721052361
151460005506,2.719669458045747e-9,649154.6574210597
151460005740,2.671198227782152e-9,790749.5692581641
151460001357,3.2890445955694236e-9,1342095.6335632368
151460003664,2.963389143616125e-9,746695.6607103737
151460001579,2.92392489737811e-9,1135351.8743892
151460001811,2.9119889238932597e-9,1393508.8381028443
151460003602,2.8405557687542345e-9,903942.3539832686
151460000181,3.3158253842873518e-9,2159810.8990928284
151460002007,3.1273422434898714e-9,1161997.2930074465
151460001791,2.8503276160948735e-9,1143876.8900882667
151460005464,3.0990931779293618e-9,1106283.1488900683
151460000186,3.3674286373023646e-9,2402859.744445877
151460001492,3.2211035431542957e-9,1941730.5111066333
151460002305,2.96912461175144e-9,1380604.0025983453
151460001654,2.7645998135072197e-9,1079087.1019329515
151460001574,3.083712088087393e-9,1296558.8387629841
151460000490,3.2049664367935243e-9,1469354.582224016
151460001359,3.311441576463782e-9,2062988.159902317
151460001425,3.0171042251911635e-9,1357055.7389235068
151460000889,3.2907814905452203e-9,1419015.7519028399
151460001473,3.2263251212153088e-9,1886520.8944450943
151460000885,3.3979389209756096e-9,2078994.8602658801
151460001804,2.9062089778892324e-9,972336.8830348549
151460001409,3.1292102230418197e-9,2113969.797103981
151460005474,3.0772092292351285e-9,1514138.061183297
151460001989,3.0832156014390245e-9,1200403.4925540052
151460000057,3.182587951165986e-9,1644751.9975766875
151460001481,3.2683332122065746e-9,1701410.1216218467
151460002027,3.131817940621283e-9,1150488.0493327898
151460002225,3.1168114440614216e-9,924403.2346853176
151460001783,3.0802887115925247e-9,508572.55533049704
151460002013,2.899203904691932e-9,982900.7507922765
151460001739,2.592053697172913e-9,629833.1004205538
151460000146,3.4697262529933915e-9,1494664.4429191388
151460002292,2.97320308772225e-9,749593.9904390476
151460000487,3.2817479529262436e-9,1666730.785364652
151460001753,2.815479163278022e-9,695503.8853854188
151460000071,3.2972236577180433e-9,2037549.2523550398
151460001539,3.117544684228956e-9,1202818.7378885665
151460000108,3.086631097384385e-9,1552823.6236957908
151460002194,3.090188772969274e-9,1443024.79695496
151460005470,2.941945495490676e-9,1519791.6756329744
151460001818,2.8739314063528102e-9,1240716.511555873
151460001379,3.087714513928485e-9,1566820.8397292485
151460000879,3.242797646408536e-9,1406280.6679236537
151460000615,3.3797683292590976e-9,1395791.4666610996
151460005342,2.9343983472816442e-9,1321042.9753684602
151460002290,3.0285454390558658e-9,1196038.028107294
151460001506,3.2599426065995536e-9,1934726.164557653
151460000059,3.243670000644621e-9,1584382.9447216464
151460001686,2.997769475148905e-9,1832936.296995645
151460001003,3.1853059590055716e-9,2389931.9895662274
151460001769,2.9340267123744195e-9,939967.7689858046
151460002223,3.131294696630468e-9,1199791.1364981546
151460001662,3.159535747041944e-9,1313333.960370183
151460001440,3.1721167179404173e-9,1025286.7294919095
151570000141,2.4023239114341065e-9,452902.3780066948
150320000035,2.101093887241456e-9,379223.5822804307
150320000037,2.3603110689785094e-9,469319.96999857365
151570000142,2.4137354979886253e-9,480677.4577018238
151460003237,2.669559343347159e-9,686320.5424755346
151460004243,2.40784338126483e-9,648901.2164319179
151460003757,2.566006061387969e-9,603725.6023041147
151460004240,2.2505108514713175e-9,507679.44628554053
151460005135,2.13411389111062e-9,302280.91372190136
151460005703,2.8194012591558595e-9,1153606.7228193504
151460005645,2.4003949154466737e-9,392366.3376117921
151460005493,3.105706526726996e-9,1859883.2175627619
151460005674,2.0598058987220524e-9,296063.8266125516
151460005524,2.915509420374357e-9,1978904.3445589533
151460004944,3.019488940810834e-9,1390355.4820088607
151460005385,3.080553720038619e-9,1823008.7879469735
151460004872,2.9615658441397877e-9,1367648.9863715454
151460004777,2.9507861279814744e-9,884648.6652427723
151460005249,2.295939951648948e-9,344588.3971155955
151460005485,3.1054586663760703e-9,2015504.992751877
151460005295,1.6209904392331561e-9,106182.66847000472
151460005751,2.8228961075649235e-9,376461.3302688623
151460004764,2.8953587692005146e-9,863111.3283222294
151460005764,2.8269932311220292e-9,1402838.4114267142
151460005495,3.1722314197454443e-9,2138373.1343022976
151460005424,2.888998865735561e-9,884468.2484252073
151460005522,3.0510125362801617e-9,1817075.446316752
151460003616,2.9490220705818526e-9,867665.3913855029
151460004218,2.403938954073592e-9,863993.8556697364
151460004318,2.5585755900511145e-9,278771.3558740281
151460004211,2.4667752881190582e-9,485684.1957350541
151460003639,3.0369460503250393e-9,1286971.8062146825
151460004224,2.440560416954718e-9,487698.72485466924
151460003286,2.8912493249939654e-9,431803.6782987411
151460003585,3.053727395674091e-9,1292788.2205229443
151460003972,2.8327552234784875e-9,1361651.0707172994
151460003265,2.7443871464627302e-9,642098.01309748
151460003727,2.858103420496029e-9,746360.3814865537
151460003717,2.779337855782707e-9,1026507.3727795436
151460004336,2.6367943455694235e-9,2201335.514304417
151460003737,2.412338558228828e-9,478604.5089252472
151460004198,2.2364732418245795e-9,188583.2373392523
151460003695,2.903730767630063e-9,887193.8117443945
151460004361,2.753905640721433e-9,885565.5728768678
151460004209,2.561305149225655e-9,1407600.6493626486
151460004588,2.8351740475460648e-9,811934.9757691778
151460005378,3.0274023283638437e-9,1911442.2617009096
151460005133,1.44214815250875e-9,97777.04807056696
151460005063,2.5397896404955457e-9,455690.71120396093
151460005140,2.7286033222172748e-9,741888.1390674781
151460005280,2.6345249199078357e-9,314367.71284730686
151460005079,1.9974793157221013e-9,304243.18379255896
151460005022,2.656460054557416e-9,564445.1296476074
151460004925,2.8529618425575365e-9,1183148.0048215352
151460005220,2.3522904821759516e-9,528292.5810702055
151460005170,2.59373356686318e-9,541534.8339185077
151460005045,2.372184877927856e-9,257730.02083103868
151460005075,1.8168521574659612e-9,220997.1750055726
151460005275,2.5386378110501904e-9,273300.9477166785
151460005243,2.440255565282083e-9,553833.2346683685
151460005068,2.567287072055146e-9,354627.6221393486
151460005277,2.5822078313573798e-9,354826.00462638156
151460005303,2.83268613719888e-9,649636.5128839518
151460005152,2.6617611912791147e-9,409463.7941178136
151460005002,2.7080284966833785e-9,562689.1818977864
151460005197,2.331084467249783e-9,265178.72255475254
151460005194,2.6225321238594055e-9,228982.20654337027
151460004899,2.904909383887522e-9,982358.2262988763
151460005110,2.600845577109019e-9,483952.65801559656
151460005037,2.5796689440040454e-9,317828.89609980484
151460004605,3.1021127133959317e-9,2201082.9591575055
151460003884,3.2431280522421317e-9,1767685.5668650167
151460000230,3.324953387756268e-9,1663868.7643798366
151460004598,3.0501607172327124e-9,1128857.5622069405
151460004629,3.00627391713113e-9,1456963.0913964706
151460004760,2.789637253967961e-9,564765.0498494102
151460005298,1.7805520969106143e-9,279813.5878220268
151460005715,2.7487879596223958e-9,944032.5077871504
151460004883,2.818683877081135e-9,1097155.1890109899
151460005238,1.7066576096191936e-9,210105.70215655857
151460004846,2.8480834898545246e-9,1150062.553393374
151460004786,2.914138752786013e-9,1620347.7956974064
151460004884,2.8318343979069058e-9,1006383.123540422
151460005576,3.0240257669164356e-9,1318756.0463373393
151460005548,2.8867848141866084e-9,967509.0762594335
151460005489,2.9799719864537303e-9,1462973.3858797052
151460005621,2.734096108680189e-9,386865.2976887474
151460005565,3.0198081742162997e-9,1532121.826246146
151460005515,2.9269981378566385e-9,1672957.8203826526
151460004891,2.8585516316482366e-9,1056301.8643478958
151460005597,2.965371280829217e-9,817142.0625222644
151460005726,2.6055396188299485e-9,769425.6743026004
151460005725,2.5793174476608757e-9,831012.1227490143
151460005603,2.820397165946491e-9,875265.9883132725
151460004847,2.8583135928173287e-9,1398680.5750739512
151460005553,2.999195730384232e-9,1008753.7944617898
151460005718,2.693456701912526e-9,1290100.481751489
151460005526,2.9529966875694315e-9,1165073.358069574
151460004830,2.9699916225468335e-9,1535142.525458255
151460003718,2.888908628329417e-9,1594545.0071683165
151460003742,2.7819456666237803e-9,583396.982371581
151460003700,2.891177681082312e-9,829625.618600479
151460003297,2.82553764196298e-9,547760.7349392616
151460003713,2.890443382934726e-9,1062758.8696366567
151460003586,2.906177364699384e-9,1018919.4172276855
151460004362,2.813761351295554e-9,820382.5087420433
151460004212,2.4301948334976923e-9,713702.2182485934
151460003630,2.9418801357520537e-9,1007048.1890401589
151460004351,2.634415409459135e-9,1199319.5678351084
151460004222,2.467382012154234e-9,445865.8870956075
151460004231,2.402444419507923e-9,898113.4100959767
151460003730,2.875224709300546e-9,643502.2760198718
151460003625,2.951780955312926e-9,1034602.1669994659
151460004205,2.5846799768267674e-9,718457.1245192151
151460004232,2.3872073971309543e-9,503565.6917982296
151460006078,2.37353011141191e-9,484232.04765711527
151460003267,2.6797901758164756e-9,305103.71324407967
151460003282,2.703781856561481e-9,535955.340058648
151460004368,2.8400768093495656e-9,836176.39361521
151460003241,2.6957718986383042e-9,647166.5051656251
151460003724,2.808827521429334e-9,845439.9711414701
151460003709,2.94922167296348e-9,1027667.7918524825
151460003697,2.9928312480426862e-9,690353.2252847013
151460003274,2.7501215529923603e-9,633898.9005628382
151460004308,2.5350600697518365e-9,438736.2824857456
151460003642,3.031431185142333e-9,1399214.9567327944
151460004312,2.550936685008487e-9,1409854.046324288
151460003694,2.8830763352514603e-9,717090.3187694079
151460003716,2.814677369995606e-9,930543.9841600506
151460003606,2.9895284154578765e-9,636305.0688905339
151460003746,2.6991373412622846e-9,536619.4596770916
151460003685,3.019706413064709e-9,695165.3441243764
151460004228,2.4248833534433964e-9,501511.0364061403
151460003594,2.873958156470844e-9,1092561.360852905
151460003291,2.711592398908024e-9,426998.9956368421
151460003698,2.8494575589983328e-9,757973.1620854912
151460004230,2.4189816425107543e-9,961099.5157739206
151460003277,2.7723875607573116e-9,598450.13265721
151460003597,2.7658858037744423e-9,857871.6860059419
151460003674,2.894128339612612e-9,762742.815190363
151460003747,2.6669425102681853e-9,357578.86415477307
151460003504,2.8943389396469105e-9,823317.3327745539
151460003272,2.792566367233353e-9,448595.3136198939
151460004349,2.6652012098043264e-9,2307148.806919438
151460003699,2.858287101106271e-9,827053.8778284092
151460004233,2.3837102234198016e-9,231005.34789552074
151460004354,2.6517456104588935e-9,2216272.0180160836
151460005153,2.7283549974077557e-9,569876.2470034698
151460005138,2.5121653989863135e-9,460966.4413549633
151460005306,2.701752409030356e-9,546559.4492199942
151460004910,2.781457921820075e-9,1137413.3927145032
151460005237,2.055350589436844e-9,328436.0029078747
151460004895,2.295248172475879e-9,701469.5874959391
151460005078,2.110303597898924e-9,306032.73405146826
151460005308,2.6828284999079893e-9,701332.8945783566
151460005175,2.5391612412024657e-9,366033.3707827921
151460005273,2.5403646828514552e-9,330830.257503002
151460005108,2.5347784481515894e-9,513453.6112642985
151460005012,2.6323681877169555e-9,641044.3380830155
151460005168,2.7045088790727576e-9,516862.33092382393
151460005091,2.4706900526397417e-9,421966.81060497335
151460005193,2.4776034406914595e-9,246445.60711934048
151460005127,2.3625104435172016e-9,257657.3562703193
151460005019,2.6471474218974712e-09,625926.2301290093
151460005060,2.6362106410057936e-9,692966.1238798148
151460005190,2.5226954643518754e-9,195246.10891882313
151460005059,2.5790218421048053e-9,570846.3429986943
151460005106,2.481170496528134e-9,536961.6661252431
151460005183,2.4861440875546387e-9,307316.40273859183
151460004922,2.759759475432806e-9,1009103.408669302
151460004915,2.439135045355896e-9,602819.1664992594
151460004988,2.7823903509246316e-9,637218.397541018
151460005164,2.631986121910523e-9,477316.7630809251
151460005259,2.466303951432405e-9,337617.58662947605
151460005004,2.6689209296041756e-9,626388.0683888589
151460005216,2.6830382340627357e-9,415780.1161976083
151460005083,2.080997804640094e-9,211073.0460512367
151460005021,2.677042877338337e-9,557261.9662223039
151460005187,2.5654533891286844e-9,220001.11126399727
151460005015,2.1788075401395347e-9,393271.54822561657
151460005082,2.340666705461372e-9,318619.393500314
151460005073,2.2494352194632543e-9,352146.40130536724
151460005017,2.680349435358934e-9,678895.878559175
151460005144,2.829738787030385e-9,953889.4933493937
151460004906,2.74517372551769e-9,1224181.837770655
151460005025,2.6334496252917145e-9,529194.1695405014
151460004875,2.911231765875093e-9,893842.575782068
151460005255,2.5067700946041165e-9,460664.3237340794
151460005157,2.7683751437493663e-9,702126.9608750799
151460005028,2.6386027699798814e-9,435536.3440544439
151460005254,2.487494819479372e-9,432485.33791792
151460005268,2.6365917656728306e-9,477721.904492312
151460005184,2.1460451514739603e-9,259942.66736316943
151460005214,2.611341464799106e-9,449624.76099820674
151460005122,2.496472858861398e-9,518797.4484308767
151460005074,2.4194261615592177e-9,347778.6615886762
151460004913,2.7731666058498358e-9,789217.6944311454
151460005256,2.1046326693739985e-9,402089.2376056651
151460005281,2.5645113115942795e-9,393450.3324339059
151460005244,2.5062340938504784e-9,835730.3518507248
151460005020,2.7064353966458312e-9,577656.2442341766
151460005142,2.842089939512165e-9,909701.3019214678
151460005502,2.760854490845492e-9,1254723.4372050553
151460004833,3.07205615493155e-9,1564110.8737737727
151460005641,2.1481599024743136e-9,224136.94742640897
151460005620,2.744281745086099e-9,547609.8802292263
151460005635,2.6295474186663466e-9,330883.03797745955
151460004788,3.0178948049898683e-9,758398.8513866516
151460005730,2.5677150316700395e-9,921759.1819725451
151460005538,2.5213934583365657e-9,981745.5460620455
151460005285,2.371242176650648e-9,316527.9244750326
151460005500,3.0327345125091905e-9,1805235.9788688435
151460005504,2.5779378005982865e-9,554043.3508826472
151460005300,2.384307983740084e-9,678263.6866089775
151460004762,2.831870168333252e-9,1120882.447624539
151460005239,1.8644351573643567e-9,273240.47251491103
151460005292,2.2248374604387463e-9,330692.39488804765
151460005681,2.8046246066363596e-9,699265.9243541695
151460005569,2.986372442255719e-9,1974433.0652194924
151460004838,3.131802279048171e-9,849490.057889523
151460005407,2.920231982294542e-9,2034962.3780729189
151460004796,3.1278879106379296e-9,1755386.5941770968
151460004774,3.006132389851801e-9,1506011.1801516793
151460005584,3.0027321182352312e-9,3016538.1761154477
151460004879,2.8470979665534354e-9,1005568.3275153424
151460004787,3.0994640779679427e-9,1320263.5299663679
151460005296,1.954038279573306e-9,203456.99615825116
151460004765,2.9093105013119915e-9,669983.1430213026
151460003976,2.909764535070585e-9,1404989.6348634714
151460003271,2.718188701360236e-9,519929.9620310955
151460003609,2.9855521666073942e-9,929486.2712970144
151460003723,2.812738526790345e-9,1109252.840054441
151460003610,2.921172635251699e-9,1023183.9585947043
151460003675,2.869207472880695e-9,632052.7819785371
151460003702,2.877896500488877e-9,854544.8886344
151460003736,2.6249285069503213e-9,464839.22637404123
151460003686,3.0354226392939675e-9,475556.8069602372
151460003696,2.9228258482750305e-9,904584.6238607998
151460003673,2.8401322898711574e-9,715211.0737110791
151460003284,2.8263083501218874e-9,637841.9780486384
151460003714,2.89954929976902e-9,1024710.4045863647
151460004363,2.686204707793624e-9,869819.3567152005
151460003633,2.9939534202204903e-9,837647.1516826409
151460003620,2.9850869571855057e-9,1303726.691149998
151460003750,2.722324944971743e-9,324028.3718547562
151460003669,2.911204072341279e-9,823708.9477607447
151460003719,2.871160740643709e-9,1069223.6970348428
151460003612,2.9779999095335463e-9,884483.0833355493
151460003749,2.6690821356346586e-9,485564.0325411986
151460006080,2.7979214074411255e-9,602577.471281574
151460004219,2.309724910957968e-9,438692.86409247754
151460003720,2.8562102698500865e-9,1438847.041295283
151460004373,2.7084277521021654e-9,825887.2970665821
151460003581,2.8466723740441837e-9,1236708.9734486602
151460003567,2.720758585361107e-9,882636.3174647177
151460003683,2.9683423000923585e-9,1083590.9145161852
151460004350,2.6611585303583287e-9,2490784.466582773
151460004325,2.5308025121199748e-9,851384.0682114293
151460003590,2.857831825242309e-9,1238202.0946816788
151460003703,2.8758338353183514e-9,761719.3422030638
151460004306,2.5054736248779648e-9,566928.0143110214
151460003293,2.8499284343546474e-9,747293.7994389201
151460004360,2.636408805383282e-9,813272.437248654
151460003973,2.8732005429677548e-9,1733690.983003386
151460003754,2.7683677002294546e-9,772793.916567446
151460003631,2.9024276942356045e-9,840984.4004677822
151460004315,2.4836682002472677e-9,421030.551106889
151460003603,2.949778902670349e-9,1081903.579044548
151460003644,3.0289547759697454e-9,1080035.556373212
151460003687,3.0297190100342557e-9,441359.7283405482
151460003735,2.745973245418704e-9,553961.9294696674
151460005148,2.774787479828861e-9,804305.9682868434
151460004932,2.7950799348274204e-9,1289633.9679510274
151460005071,2.497113602716765e-9,365184.7564446062
151460005147,2.7715642137450634e-9,846702.5555638052
151460004923,2.889380466745717e-9,955738.4295934298
151460005174,2.568520432507787e-9,361304.58613099816
151460004930,2.7652171965694876e-9,1029175.9397548907
151460004907,2.745376403496772e-9,1234902.6058914266
151460004928,2.8359049108411056e-9,849161.3252869962
151460004931,2.755661211204286e-9,1128453.270590874
151460004909,2.8092347534040535e-9,1255774.9716029381
151460005115,2.612423611621597e-9,500564.4756890851
151460005274,2.5005253998575393e-9,299434.4243663552
151460005104,2.384468677599663e-9,383348.3563703518
151460005149,2.7781420483547794e-9,707922.9829492008
151460004920,2.6936523891768815e-9,882303.5832771102
151460005112,2.628711126841723e-9,454609.1965258235
151460005095,2.498309735627864e-9,476718.9068449636
151460005158,2.829123715112409e-9,683446.8182267528
151460005141,2.7441004229072647e-9,771758.7473095241
151460005114,2.6307425605531264e-9,503233.5893781174
151460005109,2.636940627177746e-9,597647.2040634502
151460004908,2.8018282372318108e-9,1204453.7157858755
151460005182,2.2201303265970715e-9,184260.40923952704
151460005271,2.5894305862339465e-9,474963.20495286863
151460005001,2.735765590099625e-9,659267.9053573564
151460004757,2.7768408239379273e-9,1008618.601448281
151460005116,2.6464996671639516e-9,448527.19328167546
151460005276,2.6430695728243813e-9,434963.47006425576
151460005005,2.8167478635263373e-9,1042560.7704164652
151460005058,2.5729888211949244e-9,528240.4582680438
151460005080,2.0299691879826646e-9,271600.4759505515
151460005036,2.1260783455662905e-9,375370.79297837155
151460005217,2.606881862874182e-9,497799.28119673685
151460004927,2.8976080959084e-9,700129.1455000207
151460005064,2.4615236488611484e-9,462964.3440834432
151460005267,2.6620897782283075e-9,369649.68503351824
151460005219,2.4989778622825987e-9,480300.8842352171
151460005211,2.6122411713695668e-9,387301.681567381
151460005111,2.719657472628873e-9,503644.70468270546
151460005034,2.0213023132897033e-9,358715.08061787253
151460005047,2.4813849375107584e-9,417271.138684039
151460005049,2.576158887582251e-9,536909.3380076294
151460005261,2.493436160610242e-9,456104.35340828926
152050000030,2.657813777850742e-9,509842.44178667746
150810000272,2.2202272079754156e-9,314809.6245414059
151460001185,2.771912345591134e-9,683456.7919828203
151460002282,2.591858994910635e-9,782171.6682264968
151460001637,2.9636476232244674e-9,713366.3428592107
151460001472,3.19449204366849e-9,1446151.6164097716
151460001622,3.1065475055853545e-9,1333930.1603362747
151460001517,3.0599666371597733e-9,1374883.7922052008
151460000194,3.285775509194701e-9,3662990.8016575435
151460002283,2.7361258382043127e-9,996239.8005182237
151460000705,2.8998708149042797e-9,1039662.8300767122
151460002028,3.1387927636229853e-9,1206454.393134835
151460000182,3.3045863140238775e-9,1735337.404910085
151460001601,3.0281566755905716e-9,1168356.4377399553
151460000990,3.1380736778931312e-9,791635.0110119854
151460001815,2.8878736279969004e-9,1296452.6194601394
151460002002,3.0353727493251175e-9,1213578.1694749547
151460001731,2.5110731486620638e-9,723847.4028812466
151460003474,3.1378187927317967e-9,1207686.1270893773
151460000307,2.96704038400751e-9,1556674.399185221
151460002710,3.1158812260325912e-9,1393964.3640965587
151460003196,2.8094764038451476e-9,464908.4559814341
151460003208,2.8457382351412405e-9,219000.9869471397
151460003261,2.8484770274036652e-9,530348.5656494905
151460002900,3.0617385064416952e-9,1098339.332617985
151460002718,3.1814842521052104e-9,1416103.6275099516
151460003447,2.733910677509355e-9,1046705.0250101932
151460000326,3.3632810657491164e-9,3021324.830287425
151460003488,3.2244266275781354e-9,1092813.1912797038
151460003149,2.898268738489271e-9,933396.0909156976
151460003572,3.142956284323851e-9,982691.9288734342
151460003522,2.9659933270606027e-9,1130559.664840678
151460002980,2.7911810521493277e-9,912491.4900257622
151460003575,3.1687624956008766e-9,1387751.743837513
151460003472,3.1477105959413195e-9,1116712.092066287
151460003534,3.1464680871143525e-9,1558321.9722023867
151460003247,2.8564757466251407e-9,293039.9989882119
