CVE_GEOAGE,AMPLIACION,ANDADOR,AVENIDA,BOULEVARD,CALLE,CALLEJON,CALZADA,CARRETERA,CERRADA,CIRCUITO,CONTINUACION,CORREDOR,DIAGONAL,EJE VIAL,OTRO,PASAJE,PEATONAL,PERIFERICO,PRIVADA,PROLONGACION,RETORNO,VIADUCTO,street_density
1503300013854,0,0,6.86066570353735,0,8.79601238244744,0,0,193.401612903226,8.83112387685963,0,0,0,0,0,0,0,0,0,75.0753600091069,0,0,0,0.0305722440061393
1503300013873,0,0,40.0205499373012,0,16.6146900557341,0,0,0,0,0,0,0,0,0,0,0,0,0,147.875709108847,0,0,0,0.0273508204613532
1503300013888,0,0,111.485817682482,0,14.6600206374124,0,0,38.6803225806452,0,0,0,0,0,0,0,0,0,0,4.55002181873375,0,536.105812220566,0,0.0289253956379989
1503300010050,0,18.4192012288786,24.2981910333615,0,40.5593904301743,0,0,48.3504032258065,3.67963494869151,0,0,0,0,0,0,0,0,0,7.58336969788959,0,0,0,0.0312706931030111
150330001466A,0,0,58.3156584800675,0,24.9220350836011,0,0,0,4.41556193842981,51.4079314040729,0,0,0,0,0,0,0,0,20.4750981843019,0,0,0,0.0243175540185657
1503300012517,0,165.772811059908,32.1593704853314,0,5.13100722309434,0,0,0,0,0,0,0,0,0,0,0,0,0,153.563236382264,0,0,0,0.050025057037574
1503300014655,0,0,71.4652677451808,0,56.6854131313279,0,0,0,0,0,0,0,0,0,0,0,0,0,87.2087515257303,0,0,0,0.027374864683956
1503300012112,0,0,31.4447178078795,334.567522321429,43.9800619122372,0,0,0,7.35926989738302,21.4199714183637,0,0,0,0,0,0,0,0,64.4586424320615,0,0,0,0.0235913912625341
150330001249A,0,138.14400921659,30.0154124529759,0,9.89551393025337,0,0,0,0,0,0,0,0,0,0,0,0,0,167.782054565807,0,0,0,0.0439790292570097
1503300012502,0,0,42.8791606471085,0,21.9900309561186,0,0,0,0,0,0,0,0,0,0,0,0,0,428.460387930762,0,0,0,0.0459711582531861
1503300013248,0,13.814400921659,34.3033285176868,418.209402901786,24.0057837937628,0,0,0,2.75972621151863,0,0,0,0,0,12.273685718965,0,0,0,9.95317272848009,0,111.688710879285,0,0.0201533736827153
1503300011491,0,0,100.766027520705,0,61.9385871930674,0,0,0,11.0389048460745,0,0,0,0,0,0,0,0,0,8.53129091012579,0,0,0,0.0282669432674664
1503300011434,0,0,37.161939227494,0,86.0054544061528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297.836562344759,0,0.0291837878353995
1503300013021,0,0,30.0154124529759,0,33.7180474660485,0,0,0,11.0389048460745,0,0,0,0,0,0,0,0,0,5.68752727341719,0,0,0,0.0293994804266889
1503300013962,0,27.628801843318,42.8791606471085,0,33.7180474660485,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8437636367086,0,0,0,0.0260579041560851
1503300013977,0,0,64.3187409706627,0,41.7810588166253,0,0,0,71.7528814994845,0,0,0,0,0,0,0,0,0,31.2814000037946,0,0,0,0.030359372769217
1503300013040,0,0,111.485817682482,0,76.9651083464151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027264277082261
1503300013055,0,0,102.90998555306,0,74.7661052508032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028274306994304
1503300011595,0,0,54.3136034863374,0,86.0054544061528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595.673124689518,0,0.0275005256609981
1503300011542,0,0,80.0410998746025,0,56.1967457767475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2084.85593641331,0,0.0263015116632861
1503300013036,0,0,17.1516642588434,0,50.3327375217826,0,0,0,0,0,0,0,0,0,65.4596571678131,0,0,0,0,0,0,0,0.027209032502851
1503300014918,0,0,77.1824891647952,0,14.3668202246642,0,0,0,57.4023051995876,1053.86259378349,0,0,0,0,0,0,0,0,109.20052364961,0,0,0,0.029817001133242
1503300014922,0,0,116.631316960135,0,17.8852251776431,0,0,0,0,1388.01414790997,0,0,0,0,0,0,0,0,120.575578196444,0,178.701937406855,0,0.0308722479975819
1503300010188,0,96.7008064516129,22.5115593397319,0,21.9900309561186,0,0,12.0876008064516,5.51945242303727,0,0,0,0,0,61.3684285948248,0,0,0,118.016190923407,18.0325132338787,0,0,0.0198593870887826
1503300010173,0,142.090980908492,36.7535662689501,0,16.1260227011536,0,0,0,41.001646571134,0,0,0,0,0,14.0270693931028,0,0,0,9.75004675442947,0,765.86544602938,0,0.0262025575263471
150330001021A,0,36.8384024577573,14.2930535490362,148.696676587302,20.0353615377969,0,0,0,29.4370795895321,0,0,0,0,0,0,0,0,0,26.5417939426136,0,0,0,0.012357840555372
1503300010205,0,13.814400921659,4.28791606471085,111.522507440476,7.14676006073855,0,0,0,2.75972621151863,48.1949356913183,0,0,0,0,0,0,0,0,8.53129091012579,0,111.688710879285,0,0.0223401436961075
1503300014941,0,0,135.784008715843,0,5.86400825496496,0,0,16.1168010752688,143.505762998969,21.4199714183637,0,0,0,0,0,0,0,0,132.708969713068,0,0,0,0.00962912815204842
1503300014956,0,0,2.14395803235542,0,9.52901341431806,0,0,0,0,0,0,0,0,0,220.926342941369,0,0,0,14.218818183543,0,0,0,0.0379164681397255
1503300013816,0,0,0,0,12.4610175418005,0,0,0,0,0,0,0,0,0,245.473714379299,0,0,0,0,0,0,0,0.0362172885436635
1503300012432,0,0,56.6004920541832,0,21.9900309561186,0,0,0,22.0778096921491,0,0,0,0,0,98.1894857517196,0,0,0,38.6751854592369,0,0,0,0.0263500338165567
1503300014392,0,0,17.1516642588434,0,46.1790650078491,0,0,0,38.6361669612609,0,0,0,0,0,0,0,0,0,14.218818183543,0,0,0,0.0300562145596735
1503300012220,0,36.8384024577573,20.0102749686506,0,36.650051593531,0,0,0,29.4370795895321,0,0,0,0,0,16.3649142919533,0,0,0,9.47921212236199,0,0,0,0.0324937122106226
1503300013642,0,0,15.007706226488,0,50.2105706831375,0,0,0,60.7139766534099,0,0,0,0,0,0,0,0,0,22.7501090936688,0,0,0,0.0287726406250255
1503300013638,0,0,8.57583212942169,0,32.2520454023073,0,0,0,77.2723339225217,0,0,0,0,0,65.4596571678131,0,0,0,13.2708969713068,48.08670195701,0,0,0.0277010781481704
1503300013125,0,0,22.2971635364964,0,29.9064421003213,0,0,0,4.41556193842981,0,0,0,0,0,58.9136914510318,0,0,0,0,86.5560635226179,0,0,0.0348301691724605
150330001313A,0,0,55.742908841241,0,87.2271227926038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397502779045796
150330001224A,0,147.353609831029,14.2930535490362,0,30.786043338566,0,0,0,36.7963494869151,0,0,0,0,0,49.0947428758598,0,0,0,36.0210060649756,0,0,0,0.028751352592617
1503300014778,0,18.4192012288786,0,0,36.4057179162408,0,0,0,7.35926989738302,0,0,0,0,0,212.743885795392,0,0,0,20.8542666691964,120.216754892525,0,0,0.0180280378138786
1503300013159,0,0,27.1568017431687,0,27.3653718565031,0,0,32.2336021505376,51.5148892816811,0,0,0,0,0,81.8245714597663,0,0,0,66.3544848565339,0,0,0,0.025601237168729
1503300011699,0,110.515207373272,14.2930535490362,0,29.0757075975346,0,0,0,7.35926989738302,0,0,0,0,0,294.568457255159,0,0,0,32.2293212160308,0,0,0,0.0326534068657028
1503300012837,0,0,23.5835383559097,0,46.9120660397197,0,0,0,93.8306911916335,0,0,0,0,0,0,0,0,0,8.53129091012579,0,0,0,0.0238884969942176
1503300013163,0,22.1030414746544,22.2971635364964,0,25.2152354963493,0,0,0,22.0778096921491,0,0,0,0,0,0,0,0,0,9.10004363746751,0,0,0,0.0316245215084996
1503300013110,0,221.030414746544,44.5943270729928,0,24.0424338453563,42.3407485875706,0,0,0,0,0,0,0,0,157.103177202751,0,0,0,0,0,0,0,0.029807081195847
1503300012235,0,47.3636603028308,31.8530907664234,0,33.0897608673023,60.4867836965295,0,0,41.001646571134,0,0,0,0,0,154.297763324131,0,0,0,21.1251013012639,0,0,0,0.030527432681981
1503300012254,0,36.8384024577573,15.7223589039398,0,30.5417096612758,0,0,0,14.718539794766,0,0,0,0,0,180.014057211486,0,0,0,3.7916848489448,0,0,0,0.0357202705094885
1503300013144,0,0,15.436497832959,0,22.8696321943633,0,0,0,13.2466858152894,0,0,0,0,0,117.827382902064,0,0,0,9.10004363746751,0,0,0,0.0318964380704273
1503300014782,0,55.2576036866359,15.007706226488,0,63.4045892568086,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9063454569602,0,0,0,0.0317658119122369
1503300012841,0,18.4192012288786,20.0102749686506,0,17.8363584421851,0,0,145.051209677419,77.2723339225217,0,0,0,0,0,0,0,0,0,9.47921212236199,0,0,0,0.0187469168537277
1503300010648,0,0,32.5881620918024,0,31.3724441640625,0,0,290.102419354839,61.8178671380174,0,0,0,0,0,0,0,0,0,4.55002181873375,0,0,0,0.022906800897078
1503300013572,0,394.697169190257,19.6019020101067,0,34.5557629310435,0,0,82.8864055299539,15.7698640658208,0,0,0,0,0,42.0812081793084,0,0,0,42.2502026025277,0,0,0,0.0131682482940278
1503300013657,0,0,13.7213314070747,0,53.3624751201811,0,0,0,101.557924583886,0,0,0,0,0,58.9136914510318,0,0,0,15.9250763655681,0,0,0,0.0271453544236283
1503300014797,0,18.4192012288786,54.3136034863374,0,20.2796952150872,0,0,80.5840053763441,51.5148892816811,0,0,0,0,0,0,0,0,0,96.6879636480923,0,0,0,0.024371510579385
1503300013587,0,707.29732718894,20.5819971106121,0,38.1160536572722,0,0,0,97.1423626454559,0,0,0,0,0,0,0,0,0,40.9501963686038,0,0,0,0.0256533525849614
150330001078A,0,0,40.735202614753,0,23.0895325039245,0,0,181.314012096774,113.148774672264,0,0,0,0,0,49.0947428758598,0,0,0,18.4844636386059,18.0325132338787,111.688710879285,0,0.0142866871975737
150330001480A,0,31.5757735352205,34.3033285176868,0,16.3354515674024,0,0,41.443202764977,44.1556193842981,0,0,0,4848.07277628032,0,0,0,0,0,29.2501402632884,0,0,0,0.0165389649071134
150330001103A,0,0,8.57583212942169,0,28.6917546760786,0,0,234.844815668203,50.4635650106264,0,0,0,0,0,14.0270693931028,0,0,0,1.62500779240491,0,638.221205024484,0,0.0218620330151745
1503300013591,0,184.192012288786,10.0051374843253,0,23.2116993425696,0,0,0,14.718539794766,0,0,0,0,0,65.4596571678131,0,0,0,30.3334787915584,0,0,0,0.0217216906228817
1503300010474,0,0,64.3187409706627,0,11.7280165099299,0,0,0,0,0,0,0,0,0,343.663200131019,0,0,0,22.7501090936688,0,0,0,0.0288099207343325
1503300010794,0,18.4192012288786,7.14652677451808,0,4.64233986851393,35.2839571563089,0,0,0,0,0,0,0,0,16.3649142919533,0,0,0,7.58336969788959,0,0,0,0.00997196909401605
1503300010845,0,0,14.2930535490362,0,23.9447003744403,0,0,0,25.7574446408406,0,0,0,0,0,49.0947428758598,0,0,0,1.8958424244724,48.08670195701,0,0,0.0141352592130652
1503300010898,0,0,0,0,26.8767045019227,0,0,0,14.718539794766,0,0,0,0,0,0,0,0,0,11.3750545468344,0,0,0,0.0214624657539354
1503300010987,0,18.4192012288786,24.2981910333615,0,17.5920247648949,0,0,0,25.7574446408406,0,0,0,0,0,0,0,0,0,22.7501090936688,0,148.91828117238,0,0.0134962150620237
1503300011044,0,0,0,0,48.8667354580413,0,0,0,36.7963494869151,0,0,0,0,0,0,0,0,0,11.3750545468344,0,0,0,0.021389348893834
1503300011059,0,0,0,0,28.342706565664,0,0,0,51.5148892816811,0,0,0,0,0,130.919314335626,0,0,0,0,0,0,0,0.00897628135499561
1503300011114,0,0,0,0,21.5013636015382,0,0,0,36.7963494869151,0,0,0,0,0,163.649142919533,0,0,0,0,0,0,0,0.0161704793012412
1503300011190,0,0,0,0,18.6915263127008,0,0,0,38.6361669612609,0,0,0,0,0,98.1894857517196,0,0,0,2.8437636367086,0,0,0,0.0222576219502464
1503300012894,0,0,21.4395803235542,0,40.6815572688194,0,0,0,0,0,0,0,0,0,147.284228627579,0,0,0,5.68752727341719,0,0,0,0.0351014690657135
1503300011203,0,0,22.8688856784578,0,26.3880371473423,0,0,0,0,0,0,0,0,0,163.649142919533,0,0,0,0,0,0,0,0.0313130471920798
1503300011218,0,0,28.5861070980723,0,30.2973759839856,0,0,0,0,0,0,0,0,0,196.378971503439,0,0,0,0,0,0,0,0.0395151172085661
1503300011222,0,0,28.5861070980723,0,23.9447003744403,0,0,0,0,0,0,0,0,0,130.919314335626,0,0,0,0,0,0,0,0.0358063354520415
1503300014890,0,0,96.4781114559941,0,26.7545376632776,0,0,0,49.6750718073354,0,0,0,0,0,0,0,0,0,76.7816181911321,0,0,0,0.0259607009207069
1503300014903,0,0,147.933104232524,0,9.16251289838275,0,0,0,402.92002688172,0,0,0,0,0,0,0,0,0,48.3439818240461,0,0,0,0.0275380618183367
1503300014937,0,0,125.207149089557,0,6.15720866771321,0,0,0,8.83112387685963,565.487245444802,0,0,0,0,0,0,0,0,145.60069819948,0,0,0,0.0306934063988983
1503300012004,0,0,58.6015195510482,0,15.393021669283,0,0,32.2336021505376,0,0,0,0,0,0,130.919314335626,0,0,0,9.47921212236199,0,595.673124689518,0,0.0262741091758567
1503300012019,0,0,42.8791606471085,0,14.3668202246642,0,0,0,0,51.4079314040729,0,0,0,0,58.9136914510318,0,0,0,4.55002181873375,0,0,0,0.0256064702540819
1503300012023,0,0,37.161939227494,0,16.1260227011536,0,0,48.3504032258065,7.35926989738302,0,0,0,0,0,196.378971503439,0,0,0,3.7916848489448,0,0,0,0.0326013355051408
1503300013233,0,0,135.498147644863,0,14.9532210501606,0,0,0,4.41556193842981,0,0,0,0,0,137.465280052407,0,0,0,47.7752290967044,0,0,0,0.0331819704915698
1503300012042,0,0,78.8976555906796,0,12.0212169226782,0,0,0,0,0,0,0,0,0,78.5515886013757,0,0,0,20.4750981843019,0,1072.21162444113,0,0.0230528178623667
1503300012057,0,0,116.631316960135,0,16.4192231139019,0,0,0,26.4933716305789,0,0,0,0,0,58.9136914510318,0,0,0,18.200087274935,0,0,0,0.0251068857625904
1503300013500,0,536.788150098749,69.8317759110052,0,27.4351814785861,0,0,0,28.3857553184774,0,0,0,0,0,28.0541387862056,0,0,0,9.75004675442947,164.868692424034,0,0,0.028586205549441
1503300013515,0,397.854746543779,114.916150534251,0,34.304448291545,0,0,0,119.220172337605,0,0,0,0,0,0,0,0,0,43.2252072779707,0,0,0,0.032357070393222
1503300012288,0,1042.00052666228,85.7583212942169,0,21.7806020898699,0,0,0,41.001646571134,0,0,0,0,0,70.135346965514,0,0,0,47.1252259797425,20.6085865530043,0,0,0.0342538564080911
1503300012076,0,298.391059907834,20.5819971106121,156.131510416667,11.1416156844334,0,138.783564814815,19.3401612903226,0,244.187674169346,0,0,0,0,39.2757943006878,0,0,0,18.200087274935,14.426010587103,0,0,0.0262196111703039
1503300013661,0,0,39.4488277953398,669.135044642857,21.9900309561186,0,0,0,4.41556193842981,0,0,0,0,0,0,0,0,0,2.27501090936688,0,0,0,0.0295601216556792
1503300013676,0,0,68.6066570353735,892.18005952381,29.3200412748248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294508757433103
1503300011951,0,0,51.4549927765302,0,16.3703563784438,0,0,112.817607526882,0,128.519828510182,0,0,0,0,229.108800087346,0,0,0,0,0,446.754843517139,0,0.020859235909635
1503300011947,0,0,55.742908841241,0,20.2796952150872,0,0,0,3.67963494869151,0,0,0,0,0,49.0947428758598,0,0,0,1.8958424244724,24.043350978505,0,0,0.0194606244438179
1503300011932,0,0,205.819971106121,0,69.6350980277089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235659920142031
1503300011928,0,126.303094140882,57.5805871546885,0,25.1314639498498,0,0,0,31.5397281316415,0,0,0,0,0,0,0,0,0,30.8751480556933,61.8257596590128,382.93272301469,0,0.0257147676728096
1503300011311,0,0,25.7274963882651,278.80626860119,34.0845479819838,0,0,0,5.51945242303727,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0280294203213176
1503300011913,0,18.4192012288786,28.5861070980723,0,15.8816890238634,0,0,16.1168010752688,0,0,0,0,0,0,114.554400043673,0,0,0,1.8958424244724,0,0,0,0.0268073683147865
1503300011909,0,0,82.8997105844097,0,25.8993697927619,0,0,0,0,0,0,0,0,0,32.7298285839065,0,0,0,0,0,0,0,0.0240840072276089
1503300011881,0,0,158.652894394301,0,52.7760742946846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241874405340945
1503300011877,0,110.515207373272,92.6189869977543,0,29.613241687573,0,0,0,4.41556193842981,0,0,0,0,0,0,0,0,0,9.10004363746751,0,0,0,0.0241263255783576
1503300011025,0,0,60.0308249059519,0,33.7180474660485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212191733843401
1503300013981,0,27.628801843318,15.007706226488,0,22.7230319879892,0,0,0,0,0,0,0,0,0,0,0,0,0,82.4691454645493,0,0,0,0.0227528217978672
1503300013996,0,331.545622119816,44.3084660020121,0,13.4383522509614,0,0,0,29.4370795895321,0,0,0,0,0,0,0,0,0,39.8126909139203,48.08670195701,0,0,0.0357765933793989
1503300012095,0,0,12.2511887563167,764.725765306122,8.79601238244744,0,528.699294532628,69.0720046082949,0,238.67968151891,0,0,0,0,42.0812081793084,0,0,0,0,0,0,0,0.0256934859973116
1503300010385,0,0,27.8714544206205,0,18.6915263127008,0,0,0,5.51945242303727,0,0,0,0,0,0,0,0,0,2.8437636367086,0,0,0,0.0374450169353457
1503300012061,0,0,24.2981910333615,0,26.8767045019227,0,0,64.4672043010753,3.67963494869151,0,0,0,0,0,32.7298285839065,0,0,0,30.3334787915584,0,0,0,0.0276551090678608
1503300010417,0,55.2576036866359,42.8791606471085,0,23.0895325039245,0,0,0,0,0,0,0,0,0,24.5473714379299,0,0,0,0,0,0,0,0.0350120739796879
1503300010370,0,27.628801843318,40.735202614753,0,19.0580268286361,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8437636367086,0,0,0,0.0375266417481039
1503300010421,0,154.721290322581,70.3218234612579,44.6090029761905,19.0580268286361,0,0,0,0,0,0,0,0,0,39.2757943006878,0,0,0,0,0,0,0,0.0346833819808395
150330001039A,0,0,45.0231186794639,55.7612537202381,16.1260227011536,0,0,0,0,0,0,0,0,0,24.5473714379299,0,0,0,0,0,0,0,0.0374752505079519
1503300010489,0,55.2576036866359,53.5989508088856,0,29.6865417907601,0,0,0,0,0,0,0,0,0,49.0947428758598,0,0,0,0,0,0,0,0.0409819372724384
1503300011345,0,0,27.8714544206205,0,40.6815572688194,0,0,0,0,0,0,0,0,0,73.6421143137897,0,0,0,2.8437636367086,0,0,0,0.0364564287874479
1503300010493,0,0,21.4395803235542,0,69.6350980277089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425946980938162
150330001053A,0,0,12.8637481941325,0,18.6915263127008,0,0,0,11.0389048460745,0,0,0,0,0,0,0,0,0,2.8437636367086,0,0,0,0.0327433348949665
1503300010506,0,0,21.4395803235542,55.7612537202381,30.0530423066954,0,0,0,0,0,0,0,0,0,73.6421143137897,0,0,0,0,0,0,0,0.0428616133422468
1503300010559,0,0,14.2930535490362,0,41.5367251393351,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7916848489448,0,0,0,0.0361235964508949
1503300010544,0,0,25.7274963882651,0,52.7760742946846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416015024227583
1503300010597,0,221.030414746544,18.8668306847277,0,21.4036301306221,0,0,0,4.41556193842981,0,0,0,0,0,0,0,0,0,2.27501090936688,0,0,0,0.0402442039071621
1503300010402,0,0,6.43187409706627,2286.21140252976,20.8905294083127,0,0,0,0,0,0,0,0,0,24.5473714379299,0,0,0,0,0,0,0,0.0271693958695672
1503300010436,0,0,11.4344428392289,2304.79848710317,32.2520454023073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027634442424682
1503300010525,0,0,6.43187409706627,2063.16638764881,22.7230319879892,0,578.264853395062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269356041587447
1503300012080,0,0,48.5963820667229,37.1741691468254,11.2393491553495,0,0,0,3.67963494869151,0,0,0,0,0,32.7298285839065,0,0,0,3.7916848489448,0,0,0,0.0254254624463034
1503400010081,0,0,18.580969613747,0,36.4057179162408,35.2839571563089,0,0,51.5148892816811,0,0,0,0,0,212.743885795392,0,0,0,36.0210060649756,0,0,0,0.00981082988790323
1503400010096,0,0,14.70142650758,0,37.0689093260285,30.2433918482647,0,27.628801843318,82.0032931422679,0,0,0,0,0,154.297763324131,0,0,0,11.3750545468344,0,0,0,0.00838623385668827
1503500010182,0,0,18.3767831344751,0,22.4088886886161,0,0,124.329608294931,9.46191843949246,73.4399020058184,0,0,0,0,14.0270693931028,0,0,0,40.6251948101228,0,0,0,0.0148257865990788
1503500010178,0,0,6.86066570353735,0,25.2152354963493,0,0,19.3401612903226,4.41556193842981,0,0,0,0,0,0,0,0,0,11.3750545468344,0,0,0,0.0219104084429203
1503500010036,0,15.7878867676103,20.8270208857384,0,18.8485979623874,181.460351089588,0,0,9.46191843949246,0,0,0,0,0,84.1624163586168,0,0,0,24.3751168860737,0,0,0,0.0217599706038113
1503500010055,0,0,28.1777341395284,0,14.2411629049149,30.2433918482647,0,13.814400921659,31.5397281316415,0,0,0,0,0,28.0541387862056,0,0,0,42.2502026025277,0,0,0,0.0101256830103858
1503500060426,0,0,30.8729956659181,0,27.2676383855871,0,0,96.7008064516129,309.089335690087,0,0,0,0,0,0,0,0,0,18.200087274935,0,0,0,0.0200534933498491
150350008020A,0,0,2.85861070980723,260.219184027778,29.8087086294052,0,0,32.2336021505376,29.4370795895321,0,0,0,0,0,0,0,0,0,28.437636367086,0,0,0,0.0141028329213578
1503500080197,0,0,4.90047550252668,987.770780187075,26.5974660135911,0,0,55.2576036866359,34.6937009448057,0,0,0,0,0,154.297763324131,0,0,0,50.3752415645523,0,0,0,0.00960521761781226
1503500090233,0,0,45.7377713569157,0,30.2973759839856,35.2839571563089,0,0,3.67963494869151,0,0,0,0,0,180.014057211486,0,0,0,51.1877454607547,0,0,0,0.0144980582774392
150350009038A,0,0,0,0,26.8767045019227,0,0,0,44.1556193842981,0,0,0,0,0,0,0,0,0,72.0420121299511,0,0,0,0.0270272566710732
1503500090360,0,0,0,0,13.1940185736712,0,0,0,110.389048460745,0,0,0,0,0,0,0,0,0,5.68752727341719,36.0650264677575,0,0,0.0249407380382152
1503500090214,0,13.814400921659,21.4395803235542,0,18.3250257967655,26.4629678672316,0,0,13.7986310575932,0,0,0,0,0,49.0947428758598,0,0,0,41.2345727322746,18.0325132338787,0,0,0.0163639904582643
1503500090229,0,0,20.5819971106121,0,27.2676383855871,0,0,0,13.2466858152894,0,0,0,0,0,98.1894857517196,0,0,0,47.7752290967044,0,0,0,0.0109252849269534
1503500120163,0,0,0,0,62.4516879153768,42.3407485875706,0,0,35.3244955074385,0,0,0,0,0,235.654765804127,0,0,0,91.0004363746751,0,0,0,0.013551418424365
1503500130248,0,0,37.161939227494,0,31.0303770158562,0,0,370.686424731183,18.3981747434576,0,0,0,0,0,65.4596571678131,0,0,0,70.1461697054787,0,0,0,0.0136923438569087
1503500190125,0,0,12.0061649811904,0,34.304448291545,0,0,58.0204838709677,8.83112387685963,0,0,0,0,0,0,0,0,0,2.27501090936688,0,0,0,0.0272685513963369
150350019013A,0,0,0,0,62.0607540317125,0,0,0,22.0778096921491,0,0,0,0,0,0,0,0,0,7.58336969788959,0,0,0,0.0336842255961194
1503500270375,0,0,0,0,18.3250257967655,0,0,0,0,0,0,0,0,0,171.831600065509,0,0,0,136.500654562013,144.26010587103,0,0,0.0306887415802281
1503500270286,0,0,0,0,35.9170505616604,0,0,217.576814516129,0,0,0,0,0,0,171.831600065509,0,0,0,125.125600015178,0,0,0,0.0230474123844565
1503500270290,0,0,0,0,42.8805603644313,0,0,96.7008064516129,0,0,0,0,0,0,294.568457255159,0,0,0,167.782054565807,0,0,0,0.0266955200261639
1503500270341,0,0,0,0,11.7280165099299,0,0,19.3401612903226,0,25.7039657020364,0,0,0,0,39.2757943006878,0,0,0,40.9501963686038,0,0,0,0.028013068174272
1503500270356,0,0,0,0,21.9900309561186,0,0,0,0,0,0,0,0,0,0,0,0,0,125.125600015178,0,0,0,0.0370173093608281
1503500270267,0,0,0,0,49.2576693417057,0,0,19.3401612903226,4.41556193842981,0,0,0,0,0,39.2757943006878,0,0,0,141.050676380746,0,0,0,0.0249097925632676
1503500270322,0,0,0,0,43.6135613963019,0,0,96.7008064516129,0,0,0,0,0,0,98.1894857517196,0,0,0,412.345727322746,0,0,0,0.0199261578282254
1503500270303,0,0,0,0,21.6235304401833,0,0,145.051209677419,0,0,0,0,0,0,122.73685718965,0,0,0,99.5317272848009,0,0,0,0.00625422800770626
1503500270318,0,0,0,0,63.0380887408733,0,0,0,0,0,0,0,0,0,196.378971503439,0,0,0,386.751854592369,0,0,0,0.0247295705560658
1503500270252,0,0,1.71516642588434,0,35.7704503552863,0,0,154.721290322581,97.1423626454559,0,0,0,0,0,0,0,0,0,13.6500654562013,0,0,0,0.0162333081874794
1503500270337,0,0,0,0,23.0895325039245,0,0,0,0,160.649785637728,0,0,0,0,98.1894857517196,0,0,0,71.0940909177149,0,0,0,0.0289575868666301
1503500270407,0,0,31.4447178078795,0,24.9220350836011,0,0,0,0,0,0,0,0,0,0,0,0,0,83.4170666767855,0,0,0,0.0326815911167104
1503500280271,0,0,0,0,44.4687292668176,0,0,128.934408602151,0,0,0,0,0,0,0,0,0,0,53.0835878852271,0,0,0,0.011443357311725
1503500300430,0,0,21.4395803235542,0,31.0303770158562,0,0,64.4672043010753,0,428.399428367274,0,0,0,0,278.203542963206,0,0,0,212.334351540909,0,0,0,0.0204843280003402
1503600010283,0,0,0,0,43.1004606739925,0,0,425.483548387097,52.9867432611577,0,0,0,0,0,39.2757943006878,0,0,0,27.3001309124025,0,0,0,0.0108926259892772
1503600010086,0,0,0,0,17.0056239393984,0,0,270.762258064516,8.83112387685963,0,0,0,0,0,157.103177202751,0,0,0,9.10004363746751,0,0,0,0.0083565039775039
1503600010298,0,0,0,0,44.7130629441078,0,0,0,16.5583572691118,0,0,0,0,0,147.284228627579,0,0,0,14.218818183543,0,0,0,0.0129906165653093
1503600060194,0,12.2794674859191,12.3873130758313,0,18.4064703558622,423.407485875706,0,118.189874551971,46.6087093500925,0,0,0,0,0,54.5497143065109,0,0,0,60.6669575831167,96.1734039140199,0,0,0.00827660251273515
1503600060207,0,0,1.07197901617771,0,39.9485562369488,344.018582274011,0,36.2628024193548,49.6750718073354,0,0,0,0,0,85.9158000327547,0,0,0,73.9378545544235,18.0325132338787,0,0,0.0104258690171031
1503600070349,0,0,80.6128220165639,0,9.96881403344043,0,0,19.3401612903226,0,0,0,0,0,0,19.6378971503439,0,0,0,9.10004363746751,0,0,0,0.0164513790524388
1503600070334,0,0,53.1701592024145,0,19.6444276541326,0,0,0,0,0,0,0,0,0,58.9136914510318,0,0,0,4.55002181873375,86.5560635226179,0,0,0.0157233858810587
150360007032A,0,0,68.6066570353735,0,20.1575283764421,0,0,24.1752016129032,0,0,0,0,0,0,24.5473714379299,0,0,0,0,0,0,0,0.018541915388257
1503600080141,0,0,11.026069880685,0,6.9111525862087,30.2433918482647,0,13.814400921659,9.46191843949246,0,0,0,0,0,14.0270693931028,0,0,0,6.50003116961965,0,0,0,0.00636268460680817
1503600080156,0,0,6.43187409706627,0,8.42951186651213,0,0,0,0,0,0,0,0,0,73.6421143137897,0,0,0,5.68752727341719,0,0,0,0.0094313178057493
