IMU,platform,station,stop_area,stop_position,yes
-0.502451426,NA,NA,NA,NA,NA
-0.69085487,NA,NA,NA,NA,NA
-1.213399453,NA,NA,NA,NA,NA
-1.166652795,NA,NA,NA,NA,NA
-1.180726073,NA,NA,NA,NA,NA
-0.508947184,NA,NA,NA,NA,NA
-0.485745773,NA,NA,NA,NA,NA
-0.428616647,NA,NA,NA,NA,NA
-1.287650807,NA,NA,NA,NA,NA
-1.064123468,NA,NA,NA,NA,NA
-1.180323447,NA,NA,NA,NA,NA
-0.917037161,NA,NA,NA,NA,NA
-0.257946017,NA,NA,NA,NA,NA
-1.096267291,NA,NA,NA,NA,NA
-1.265488177,NA,NA,NA,NA,NA
-0.497654234,NA,NA,NA,NA,NA
-0.913424029,NA,NA,NA,NA,NA
-0.181736681,NA,NA,NA,NA,NA
-0.516310758,NA,NA,NA,NA,NA
-0.100175948,NA,NA,NA,NA,NA
-0.740443225,NA,NA,NA,NA,NA
-0.355026246,NA,NA,NA,NA,NA
-1.051557309,NA,NA,NA,NA,NA
-0.710521952,NA,NA,NA,NA,NA
-1.042839109,NA,NA,NA,NA,NA
-0.534850168,NA,NA,NA,NA,NA
0.26411568,NA,NA,NA,NA,NA
-0.511516022,NA,NA,NA,NA,NA
-0.57731671,NA,NA,NA,NA,NA
-1.093415691,NA,NA,NA,NA,NA
-0.38293471,NA,NA,NA,NA,NA
-1.220313429,NA,NA,NA,NA,NA
-0.757604198,NA,NA,NA,NA,NA
-0.637905499,NA,NA,NA,NA,NA
-0.424789435,NA,NA,NA,NA,NA
-0.304428646,NA,NA,NA,NA,NA
-1.273079124,NA,NA,NA,NA,NA
-0.366011062,NA,NA,NA,NA,NA
-0.539304503,NA,NA,NA,NA,NA
-0.313783941,NA,NA,NA,NA,NA
-0.472706577,NA,NA,NA,NA,NA
-0.555057794,NA,NA,NA,NA,NA
-1.367563016,NA,NA,NA,NA,NA
-0.451696215,NA,NA,NA,NA,NA
-0.287334689,NA,NA,NA,NA,NA
-1.232552233,NA,NA,NA,NA,NA
-0.441213795,NA,NA,NA,NA,NA
-0.774105931,NA,NA,NA,NA,NA
-0.84157947,NA,NA,NA,NA,NA
-0.73641747,NA,NA,NA,NA,NA
-0.61658299,NA,NA,NA,NA,NA
-1.255829199,NA,NA,NA,NA,NA
-0.909847556,NA,NA,NA,NA,NA
-1.212259601,NA,NA,NA,NA,NA
-0.595643323,NA,NA,NA,NA,NA
-0.903223037,NA,NA,NA,NA,NA
-0.414990514,NA,NA,NA,NA,NA
-1.179965875,NA,NA,NA,NA,NA
-1.332231418,NA,NA,NA,NA,NA
-0.336839789,NA,NA,NA,NA,NA
0.152185571,NA,NA,NA,NA,NA
-0.354876395,NA,NA,NA,NA,NA
-0.328561595,NA,NA,NA,NA,NA
-0.517649968,NA,NA,NA,NA,NA
-0.429868866,NA,NA,NA,NA,NA
-1.019423413,NA,NA,NA,NA,NA
-0.826255626,NA,NA,NA,NA,NA
-0.964118992,NA,NA,NA,NA,NA
-1.15484356,NA,NA,NA,NA,NA
-1.185895292,NA,NA,NA,NA,NA
-1.256638778,NA,NA,NA,NA,NA
-1.099479465,NA,NA,NA,NA,NA
-1.297649486,NA,NA,NA,NA,NA
-1.143008073,NA,NA,NA,NA,NA
-1.299539349,NA,NA,NA,NA,NA
-0.281809673,NA,NA,NA,NA,NA
-0.174865313,NA,NA,NA,NA,NA
-0.986378109,NA,NA,NA,NA,NA
-0.752561725,NA,NA,NA,NA,NA
-0.986780528,NA,NA,NA,NA,NA
-0.962824229,NA,NA,NA,NA,NA
-1.144217947,NA,NA,NA,NA,NA
-0.343845066,NA,NA,NA,NA,NA
-0.774566479,NA,NA,NA,NA,NA
-0.930958349,NA,NA,NA,NA,NA
-0.89028411,NA,NA,NA,NA,NA
-0.575917096,NA,NA,NA,NA,NA
-1.230583954,NA,NA,NA,NA,NA
-1.205925886,NA,NA,NA,NA,NA
-1.320360155,NA,NA,NA,NA,NA
-0.264338627,NA,NA,NA,NA,NA
-1.187069756,NA,NA,NA,NA,NA
-0.53682823,NA,NA,NA,NA,NA
-0.357713428,NA,NA,NA,NA,NA
-0.410464528,NA,NA,NA,NA,NA
-1.092318631,NA,NA,NA,NA,NA
-1.412756338,NA,NA,NA,NA,NA
-1.237848261,NA,NA,NA,NA,NA
-1.217318862,NA,NA,NA,NA,NA
-0.808501189,NA,NA,NA,NA,NA
-1.209833928,NA,NA,NA,NA,NA
-1.382786202,NA,NA,NA,NA,NA
-1.401356432,8.2051282051282,0,0,2.36453201970443,0
-0.700471355,NA,NA,NA,NA,NA
-0.110220066,NA,NA,NA,NA,NA
-0.354576421,NA,NA,NA,NA,NA
-0.348484914,NA,NA,NA,NA,NA
-0.100748367,NA,NA,NA,NA,NA
-0.369105543,NA,NA,NA,NA,NA
-1.508925755,NA,NA,NA,NA,NA
-0.88840067,NA,NA,NA,NA,NA
-1.216710116,NA,NA,NA,NA,NA
-0.33597461,NA,NA,NA,NA,NA
-0.603702403,NA,NA,NA,NA,NA
0.023473268,NA,NA,NA,NA,NA
-0.943781091,NA,NA,NA,NA,NA
-0.299175042,NA,NA,NA,NA,NA
-1.265208358,NA,NA,NA,NA,NA
-0.563140772,NA,NA,NA,NA,NA
-0.385804171,NA,NA,NA,NA,NA
-0.674073467,NA,NA,NA,NA,NA
0.204446446,NA,NA,NA,NA,NA
-1.303725613,NA,NA,NA,NA,NA
-0.434690265,NA,NA,NA,NA,NA
-1.191590722,NA,NA,NA,NA,NA
-1.307268425,NA,NA,NA,NA,NA
-0.805848291,NA,NA,NA,NA,NA
-0.459736122,NA,NA,NA,NA,NA
-0.38460442,NA,NA,NA,NA,NA
-0.865282541,NA,NA,NA,NA,NA
-0.956765208,NA,NA,NA,NA,NA
-1.09551545,NA,NA,NA,NA,NA
-0.905038323,NA,NA,NA,NA,NA
-0.665373892,NA,NA,NA,NA,NA
-0.343194206,NA,NA,NA,NA,NA
-0.353756495,NA,NA,NA,NA,NA
-1.286384914,NA,NA,NA,NA,NA
-1.286209314,NA,NA,NA,NA,NA
-0.602752758,NA,NA,NA,NA,NA
-0.486121151,NA,NA,NA,NA,NA
-0.649424329,NA,NA,NA,NA,NA
-0.160912013,NA,NA,NA,NA,NA
-0.489849168,NA,NA,NA,NA,NA
-0.314874396,NA,NA,NA,NA,NA
-1.36865707,NA,NA,NA,NA,NA
-1.058872444,NA,NA,NA,NA,NA
-1.199048536,NA,NA,NA,NA,NA
-0.856885986,NA,NA,NA,NA,NA
-1.117455123,NA,NA,NA,NA,NA
-0.961523635,NA,NA,NA,NA,NA
-0.638797972,NA,NA,NA,NA,NA
-1.235142719,NA,NA,NA,NA,NA
-0.41893278,NA,NA,NA,NA,NA
-0.510681837,NA,NA,NA,NA,NA
-0.732776512,NA,NA,NA,NA,NA
-0.361735784,NA,NA,NA,NA,NA
-0.409273611,NA,NA,NA,NA,NA
-0.746256239,NA,NA,NA,NA,NA
-0.054419519,NA,NA,NA,NA,NA
-0.130135157,NA,NA,NA,NA,NA
-0.499834886,NA,NA,NA,NA,NA
-0.094329301,NA,NA,NA,NA,NA
-0.476301744,NA,NA,NA,NA,NA
-0.002269597,NA,NA,NA,NA,NA
-0.630829431,NA,NA,NA,NA,NA
-1.33167561,NA,NA,NA,NA,NA
-0.613617157,NA,NA,NA,NA,NA
-0.641275864,NA,NA,NA,NA,NA
-0.553171645,NA,NA,NA,NA,NA
-0.331949494,NA,NA,NA,NA,NA
-0.703757021,NA,NA,NA,NA,NA
-1.143026096,NA,NA,NA,NA,NA
-0.589530338,NA,NA,NA,NA,NA
-1.095925273,NA,NA,NA,NA,NA
-0.188420668,NA,NA,NA,NA,NA
0.504948297,NA,NA,NA,NA,NA
-0.579465381,NA,NA,NA,NA,NA
-0.396235965,NA,NA,NA,NA,NA
0.037232046,NA,NA,NA,NA,NA
-0.244491429,NA,NA,NA,NA,NA
-0.286848566,NA,NA,NA,NA,NA
-0.408035104,NA,NA,NA,NA,NA
-0.412505167,NA,NA,NA,NA,NA
-0.308859893,NA,NA,NA,NA,NA
0.124764387,NA,NA,NA,NA,NA
-0.760875352,NA,NA,NA,NA,NA
-0.072093494,NA,NA,NA,NA,NA
-0.38859696,NA,NA,NA,NA,NA
-0.596129302,NA,NA,NA,NA,NA
0.130404006,NA,NA,NA,NA,NA
-0.877748757,NA,NA,NA,NA,NA
-0.488124563,NA,NA,NA,NA,NA
-0.258176726,NA,NA,NA,NA,NA
-1.182254879,NA,NA,NA,NA,NA
-0.209107234,NA,NA,NA,NA,NA
-0.247113935,NA,NA,NA,NA,NA
-0.557215586,NA,NA,NA,NA,NA
-0.922051114,NA,NA,NA,NA,NA
-0.657497355,NA,NA,NA,NA,NA
-0.276642945,NA,NA,NA,NA,NA
-0.365263602,NA,NA,NA,NA,NA
-0.789191804,NA,NA,NA,NA,NA
-0.641298479,NA,NA,NA,NA,NA
-0.244853066,NA,NA,NA,NA,NA
-1.032277324,NA,NA,NA,NA,NA
-0.248605665,NA,NA,NA,NA,NA
-1.003855169,NA,NA,NA,NA,NA
-0.2232464,NA,NA,NA,NA,NA
0.699259194,NA,NA,NA,NA,NA
-0.147483785,NA,NA,NA,NA,NA
-0.50109855,NA,NA,NA,NA,NA
-0.302722293,NA,NA,NA,NA,NA
-0.313754751,NA,NA,NA,NA,NA
-0.177796969,NA,NA,NA,NA,NA
-0.945412455,NA,NA,NA,NA,NA
-0.729654415,NA,NA,NA,NA,NA
-0.314277975,NA,NA,NA,NA,NA
-0.245473972,NA,NA,NA,NA,NA
-0.520107634,NA,NA,NA,NA,NA
-0.340350247,NA,NA,NA,NA,NA
-0.774261925,NA,NA,NA,NA,NA
-0.585971236,NA,NA,NA,NA,NA
-0.709921791,NA,NA,NA,NA,NA
-0.622306636,NA,NA,NA,NA,NA
-0.229407544,NA,NA,NA,NA,NA
-1.123297693,NA,NA,NA,NA,NA
-1.015230678,NA,NA,NA,NA,NA
0.318487605,NA,NA,NA,NA,NA
-0.529823684,NA,NA,NA,NA,NA
-0.169651343,NA,NA,NA,NA,NA
-0.413116673,NA,NA,NA,NA,NA
-0.500071259,NA,NA,NA,NA,NA
0.5997426,NA,NA,NA,NA,NA
-0.180714399,NA,NA,NA,NA,NA
0.301832753,NA,NA,NA,NA,NA
-0.703991253,NA,NA,NA,NA,NA
-0.123609702,NA,NA,NA,NA,NA
-0.434172802,NA,NA,NA,NA,NA
-0.524145077,NA,NA,NA,NA,NA
-0.397119448,NA,NA,NA,NA,NA
-0.287014482,NA,NA,NA,NA,NA
-0.314352744,NA,NA,NA,NA,NA
-0.451365225,NA,NA,NA,NA,NA
-0.292089511,NA,NA,NA,NA,NA
-0.291996695,NA,NA,NA,NA,NA
-0.136104649,NA,NA,NA,NA,NA
-0.355686253,NA,NA,NA,NA,NA
-0.467852313,NA,NA,NA,NA,NA
-0.407909818,NA,NA,NA,NA,NA
0.144902097,NA,NA,NA,NA,NA
-0.52568073,NA,NA,NA,NA,NA
-0.301345016,NA,NA,NA,NA,NA
-0.143739448,NA,NA,NA,NA,NA
-0.477388598,NA,NA,NA,NA,NA
-0.816857134,NA,NA,NA,NA,NA
-0.420735033,NA,NA,NA,NA,NA
-0.240051262,NA,NA,NA,NA,NA
1.438273844,NA,NA,NA,NA,NA
1.427937821,NA,NA,NA,NA,NA
1.355900897,NA,NA,NA,NA,NA
-0.482623436,NA,NA,NA,NA,NA
-1.122886969,NA,NA,NA,NA,NA
-0.392690482,NA,NA,NA,NA,NA
-0.164103334,NA,NA,NA,NA,NA
0.202202232,NA,NA,NA,NA,NA
0.200559211,NA,NA,NA,NA,NA
-0.174473168,NA,NA,NA,NA,NA
-0.114229277,NA,NA,NA,NA,NA
-0.272196044,NA,NA,NA,NA,NA
-0.711153055,NA,NA,NA,NA,NA
-0.43175498,NA,NA,NA,NA,NA
-0.240634934,NA,NA,NA,NA,NA
-0.145825142,NA,NA,NA,NA,NA
0.152978858,NA,NA,NA,NA,NA
0.486855779,NA,NA,NA,NA,NA
-0.210790973,NA,NA,NA,NA,NA
0.159457314,NA,NA,NA,NA,NA
-0.194669021,NA,NA,NA,NA,NA
0.065733247,NA,NA,NA,NA,NA
-1.106795204,NA,NA,NA,NA,NA
-1.234900882,NA,NA,NA,NA,NA
-0.766642708,NA,NA,NA,NA,NA
-0.873698011,0,8.64864864864865,0,3.15270935960591,0
-1.219415809,NA,NA,NA,NA,NA
-0.319392808,NA,NA,NA,NA,NA
-0.935947328,NA,NA,NA,NA,NA
-0.341324013,NA,NA,NA,NA,NA
-0.7677734,NA,NA,NA,NA,NA
-1.170847663,NA,NA,NA,NA,NA
-1.043726083,NA,NA,NA,NA,NA
-1.323541484,NA,NA,NA,NA,NA
-1.17849551,NA,NA,NA,NA,NA
-1.243623731,NA,NA,NA,NA,NA
-1.34459835,NA,NA,NA,NA,NA
-0.254543,NA,NA,NA,NA,NA
0.013241545,NA,NA,NA,NA,NA
-0.682986495,NA,NA,NA,NA,NA
0.273295249,NA,NA,NA,NA,NA
-0.347178988,NA,NA,NA,NA,NA
-0.896039288,0,0,0,3.15270935960591,0
-1.093767917,NA,NA,NA,NA,NA
-1.1972644,NA,NA,NA,NA,NA
-1.277177624,NA,NA,NA,NA,NA
-1.242316094,NA,NA,NA,NA,NA
-1.360221488,NA,NA,NA,NA,NA
-1.299551345,NA,NA,NA,NA,NA
-1.160114732,NA,NA,NA,NA,NA
-1.119837479,NA,NA,NA,NA,NA
-1.241240884,NA,NA,NA,NA,NA
-1.238534656,NA,NA,NA,NA,NA
-0.120377506,NA,NA,NA,NA,NA
-1.225101297,NA,NA,NA,NA,NA
0.856330103,NA,NA,NA,NA,NA
-1.366313135,NA,NA,NA,NA,NA
-1.369298981,NA,NA,NA,NA,NA
-1.258536825,NA,NA,NA,NA,NA
-0.980281996,NA,NA,NA,NA,NA
-0.649699665,NA,NA,NA,NA,NA
1.474369479,NA,NA,NA,NA,NA
-1.294405224,NA,NA,NA,NA,NA
-0.535108927,NA,NA,NA,NA,NA
-1.109985064,NA,NA,NA,NA,NA
-1.039734293,NA,NA,NA,NA,NA
-1.110259667,NA,NA,NA,NA,NA
-0.350625891,NA,NA,NA,NA,NA
-1.106786731,NA,NA,NA,NA,NA
-0.151535519,NA,NA,NA,NA,NA
-0.442369588,NA,NA,NA,NA,NA
-0.88742064,NA,NA,NA,NA,NA
-1.098546254,NA,NA,NA,NA,NA
0.40952261,NA,NA,NA,NA,NA
0.735131055,NA,NA,NA,NA,NA
-0.313970077,NA,NA,NA,NA,NA
-0.574489512,NA,NA,NA,NA,NA
-1.229175804,NA,NA,NA,NA,NA
-1.253450302,NA,NA,NA,NA,NA
-1.288738009,NA,NA,NA,NA,NA
-0.508354104,NA,NA,NA,NA,NA
1.580261293,NA,NA,NA,NA,NA
-0.603896394,NA,NA,NA,NA,NA
-0.531128871,NA,NA,NA,NA,NA
-0.061449227,NA,NA,NA,NA,NA
-0.324746686,NA,NA,NA,NA,NA
-1.310114202,NA,NA,NA,NA,NA
-0.395387015,NA,NA,NA,NA,NA
-1.383270916,NA,NA,NA,NA,NA
-0.363643363,NA,NA,NA,NA,NA
-0.814091682,0,0,0,3.15270935960591,0
-0.618442749,NA,NA,NA,NA,NA
-0.177013455,NA,NA,NA,NA,NA
-0.855265696,NA,NA,NA,NA,NA
-0.275682577,NA,NA,NA,NA,NA
-1.237028701,NA,NA,NA,NA,NA
-0.567425663,NA,NA,NA,NA,NA
-1.072938987,NA,NA,NA,NA,NA
0.07361662,NA,NA,NA,NA,NA
-0.10163172,NA,NA,NA,NA,NA
-1.239210209,NA,NA,NA,NA,NA
-1.380142758,NA,NA,NA,NA,NA
-0.159705885,NA,NA,NA,NA,NA
-0.179540996,NA,NA,NA,NA,NA
-1.030698946,NA,NA,NA,NA,NA
-0.336392276,NA,NA,NA,NA,NA
-0.50781958,NA,NA,NA,NA,NA
-0.568921393,NA,NA,NA,NA,NA
-0.126456433,NA,NA,NA,NA,NA
-0.252671532,NA,NA,NA,NA,NA
0.276835152,NA,NA,NA,NA,NA
0.172034862,NA,NA,NA,NA,NA
-0.146722273,NA,NA,NA,NA,NA
-0.461813118,NA,NA,NA,NA,NA
-0.696133622,NA,NA,NA,NA,NA
-0.983751768,NA,NA,NA,NA,NA
0.025880374,NA,NA,NA,NA,NA
-0.379615006,NA,NA,NA,NA,NA
-1.281300993,NA,NA,NA,NA,NA
-1.337106015,NA,NA,NA,NA,NA
-1.084182129,0,0,0,1.57635467980296,0
-0.965876662,NA,NA,NA,NA,NA
-1.113240231,NA,NA,NA,NA,NA
-1.115237927,NA,NA,NA,NA,NA
-1.098788574,0,0,0,1.57635467980296,0
-1.183394602,NA,NA,NA,NA,NA
-0.536810724,NA,NA,NA,NA,NA
-0.508280846,NA,NA,NA,NA,NA
-1.168451371,NA,NA,NA,NA,NA
-0.466508918,NA,NA,NA,NA,NA
-0.37748409,NA,NA,NA,NA,NA
-1.032799671,0,0,0,1.57635467980296,0
-0.983071298,NA,NA,NA,NA,NA
-1.136771022,NA,NA,NA,NA,NA
-1.025785991,NA,NA,NA,NA,NA
-0.947279922,NA,NA,NA,NA,NA
-0.561191048,0,0,0,1.57635467980296,0
-0.738907711,NA,NA,NA,NA,NA
-0.07959451,NA,NA,NA,NA,NA
-0.145651241,NA,NA,NA,NA,NA
-0.462638692,NA,NA,NA,NA,NA
-0.78707729,NA,NA,NA,NA,NA
-1.247429655,NA,NA,NA,NA,NA
-0.204192658,NA,NA,NA,NA,NA
-0.582194986,NA,NA,NA,NA,NA
-0.60790708,NA,NA,NA,NA,NA
-1.276202065,NA,NA,NA,NA,NA
-1.312860682,NA,NA,NA,NA,NA
-1.266468099,NA,NA,NA,NA,NA
-1.288763112,NA,NA,NA,NA,NA
-1.110344339,NA,NA,NA,NA,NA
-0.92830562,NA,NA,NA,NA,NA
-0.808941167,NA,NA,NA,NA,NA
-1.172191899,NA,NA,NA,NA,NA
-0.133927898,NA,NA,NA,NA,NA
-0.303583279,NA,NA,NA,NA,NA
-0.545637841,NA,NA,NA,NA,NA
-0.339295567,NA,NA,NA,NA,NA
0.307433236,NA,NA,NA,NA,NA
0.114714335,NA,NA,NA,NA,NA
-0.201405258,NA,NA,NA,NA,NA
-0.148643756,NA,NA,NA,NA,NA
-0.932474008,NA,NA,NA,NA,NA
-1.247019673,NA,NA,NA,NA,NA
-1.006965562,NA,NA,NA,NA,NA
-0.97063649,NA,NA,NA,NA,NA
-0.829440904,NA,NA,NA,NA,NA
-0.942517443,NA,NA,NA,NA,NA
-0.54888812,NA,NA,NA,NA,NA
-1.224693715,NA,NA,NA,NA,NA
0.205951611,NA,NA,NA,NA,NA
-1.260060566,NA,NA,NA,NA,NA
-0.939445587,NA,NA,NA,NA,NA
-0.114963136,NA,NA,NA,NA,NA
-0.707923857,NA,NA,NA,NA,NA
-0.2687373,NA,NA,NA,NA,NA
-0.156241312,NA,NA,NA,NA,NA
1.004464227,NA,NA,NA,NA,NA
-0.532245164,NA,NA,NA,NA,NA
0.827709487,NA,NA,NA,NA,NA
1.369645682,NA,NA,NA,NA,NA
0.784826426,NA,NA,NA,NA,NA
-1.294793711,NA,NA,NA,NA,NA
0.654666274,NA,NA,NA,NA,NA
-1.322638692,NA,NA,NA,NA,NA
-0.484281438,NA,NA,NA,NA,NA
0.373678567,NA,NA,NA,NA,NA
-0.035373383,NA,NA,NA,NA,NA
-0.29518678,NA,NA,NA,NA,NA
1.022012903,NA,NA,NA,NA,NA
-1.348190397,NA,NA,NA,NA,NA
-0.36212821,NA,NA,NA,NA,NA
0.030829687,NA,NA,NA,NA,NA
-1.193325346,NA,NA,NA,NA,NA
0.838901574,NA,NA,NA,NA,NA
0.970639906,NA,NA,NA,NA,NA
1.055170443,NA,NA,NA,NA,NA
0.779799686,NA,NA,NA,NA,NA
0.614554143,NA,NA,NA,NA,NA
0.867698733,NA,NA,NA,NA,NA
0.426738393,NA,NA,NA,NA,NA
0.413836557,NA,NA,NA,NA,NA
1.276493375,NA,NA,NA,NA,NA
1.555448535,NA,NA,NA,NA,NA
0.391442055,NA,NA,NA,NA,NA
0.597701634,NA,NA,NA,NA,NA
0.719982887,NA,NA,NA,NA,NA
0.447570887,NA,NA,NA,NA,NA
0.498521607,NA,NA,NA,NA,NA
0.567833663,NA,NA,NA,NA,NA
0.871003992,NA,NA,NA,NA,NA
0.438458913,NA,NA,NA,NA,NA
0.77121487,NA,NA,NA,NA,NA
0.920940716,NA,NA,NA,NA,NA
0.877729534,NA,NA,NA,NA,NA
0.662459133,NA,NA,NA,NA,NA
0.9614073,NA,NA,NA,NA,NA
1.029248576,NA,NA,NA,NA,NA
0.14826951,NA,NA,NA,NA,NA
1.061282475,NA,NA,NA,NA,NA
-0.359403975,NA,NA,NA,NA,NA
0.15094971,NA,NA,NA,NA,NA
-0.832322479,NA,NA,NA,NA,NA
-0.784968494,NA,NA,NA,NA,NA
0.814401473,NA,NA,NA,NA,NA
0.609055323,NA,NA,NA,NA,NA
1.666833992,NA,NA,NA,NA,NA
0.020168175,NA,NA,NA,NA,NA
-0.297005851,NA,NA,NA,NA,NA
-0.209226066,NA,NA,NA,NA,NA
-0.168101503,NA,NA,NA,NA,NA
0.702094567,NA,NA,NA,NA,NA
1.166457502,NA,NA,NA,NA,NA
0.70226929,NA,NA,NA,NA,NA
0.530258907,NA,NA,NA,NA,NA
0.939018915,NA,NA,NA,NA,NA
-0.598785232,NA,NA,NA,NA,NA
1.338737059,NA,NA,NA,NA,NA
-0.163228495,NA,NA,NA,NA,NA
0.949712306,NA,NA,NA,NA,NA
-1.352147942,NA,NA,NA,NA,NA
1.111480893,NA,NA,NA,NA,NA
-0.852896054,NA,NA,NA,NA,NA
-0.048958334,NA,NA,NA,NA,NA
0.766260112,NA,NA,NA,NA,NA
0.066307695,NA,NA,NA,NA,NA
-1.24421409,NA,NA,NA,NA,NA
-0.647522715,0,4.32432432432432,0,1.57635467980296,0
-0.964869244,NA,NA,NA,NA,NA
1.745531498,NA,NA,NA,NA,NA
-0.758041527,0,4.32432432432432,0,1.57635467980296,0
1.358683427,NA,NA,NA,NA,NA
-1.307076591,NA,NA,NA,NA,NA
-0.591416334,NA,NA,NA,NA,NA
-0.604727434,NA,NA,NA,NA,NA
0.169207517,NA,NA,NA,NA,NA
0.226800464,NA,NA,NA,NA,NA
0.304197712,NA,NA,NA,NA,NA
1.205703294,NA,NA,NA,NA,NA
-0.54725496,NA,NA,NA,NA,NA
0.557700769,NA,NA,NA,NA,NA
1.262602914,NA,NA,NA,NA,NA
-0.72153916,NA,NA,NA,NA,NA
-1.139464675,NA,NA,NA,NA,NA
-0.362100308,NA,NA,NA,NA,NA
-1.065679504,NA,NA,NA,NA,NA
-0.279167413,NA,NA,NA,NA,NA
-0.133360895,NA,NA,NA,NA,NA
-0.83481408,NA,NA,NA,NA,NA
-0.865299897,NA,NA,NA,NA,NA
-1.057027774,NA,NA,NA,NA,NA
-1.218325407,NA,NA,NA,NA,NA
-0.713540748,0,4.32432432432432,0,1.57635467980296,0
-0.571271934,NA,NA,NA,NA,NA
-0.583533558,NA,NA,NA,NA,NA
0.150958512,NA,NA,NA,NA,NA
-0.257049418,NA,NA,NA,NA,NA
0.366978422,NA,NA,NA,NA,NA
0.629443588,NA,NA,NA,NA,NA
-0.300727928,NA,NA,NA,NA,NA
0.361886292,NA,NA,NA,NA,NA
0.418649156,NA,NA,NA,NA,NA
0.431033771,NA,NA,NA,NA,NA
-0.204752673,NA,NA,NA,NA,NA
0.24216051,NA,NA,NA,NA,NA
0.919720177,NA,NA,NA,NA,NA
-0.388506596,NA,NA,NA,NA,NA
0.707116789,NA,NA,NA,NA,NA
0.234007273,NA,NA,NA,NA,NA
0.687264258,NA,NA,NA,NA,NA
0.553829999,NA,NA,NA,NA,NA
-0.253689013,NA,NA,NA,NA,NA
-0.087572067,NA,NA,NA,NA,NA
0.757636618,NA,NA,NA,NA,NA
-1.018201384,0,4.32432432432432,0,3.15270935960591,0
-1.412905075,NA,NA,NA,NA,NA
1.011539095,NA,NA,NA,NA,NA
-0.177671562,NA,NA,NA,NA,NA
-0.625909478,NA,NA,NA,NA,NA
-0.533631019,NA,NA,NA,NA,NA
-0.218412372,NA,NA,NA,NA,NA
-0.491789476,NA,NA,NA,NA,NA
-1.096810533,NA,NA,NA,NA,NA
-1.079133277,NA,NA,NA,NA,NA
-0.836631756,NA,NA,NA,NA,NA
-1.123025504,0,8.64864864864865,0,0,0
-1.258968612,NA,NA,NA,NA,NA
-0.446337605,NA,NA,NA,NA,NA
-1.110880185,NA,NA,NA,NA,NA
-0.567994073,NA,NA,NA,NA,NA
-0.237025872,NA,NA,NA,NA,NA
-0.592655351,NA,NA,NA,NA,NA
-0.504827115,NA,NA,NA,NA,NA
0.081401294,NA,NA,NA,NA,NA
-0.251864866,NA,NA,NA,NA,NA
1.285210679,NA,NA,NA,NA,NA
0.029421932,NA,NA,NA,NA,NA
-0.404044585,NA,NA,NA,NA,NA
0.624940949,NA,NA,NA,NA,NA
-0.219374286,NA,NA,NA,NA,NA
-0.955943386,NA,NA,NA,NA,NA
-0.307871693,NA,NA,NA,NA,NA
-0.257238597,NA,NA,NA,NA,NA
-0.947682832,NA,NA,NA,NA,NA
-0.143908568,NA,NA,NA,NA,NA
-0.582215276,NA,NA,NA,NA,NA
1.513860454,NA,NA,NA,NA,NA
0.036138288,NA,NA,NA,NA,NA
-0.359527606,NA,NA,NA,NA,NA
0.24107003,NA,NA,NA,NA,NA
-0.006205807,NA,NA,NA,NA,NA
0.169236784,NA,NA,NA,NA,NA
1.317953362,NA,NA,NA,NA,NA
0.476056445,NA,NA,NA,NA,NA
0.003106563,NA,NA,NA,NA,NA
-1.25343055,NA,NA,NA,NA,NA
-1.171559764,NA,NA,NA,NA,NA
-1.227715273,NA,NA,NA,NA,NA
-1.193690881,NA,NA,NA,NA,NA
-1.028153774,NA,NA,NA,NA,NA
-1.210213457,NA,NA,NA,NA,NA
-1.165148837,NA,NA,NA,NA,NA
-1.172439391,NA,NA,NA,NA,NA
-1.109823521,NA,NA,NA,NA,NA
-1.020141104,NA,NA,NA,NA,NA
-1.1821545,NA,NA,NA,NA,NA
-1.191915265,NA,NA,NA,NA,NA
-1.073253049,0,25.9459459459459,0,0,0
-0.943886797,NA,NA,NA,NA,NA
-1.353284446,NA,NA,NA,NA,NA
-1.298516052,NA,NA,NA,NA,NA
-1.206582645,NA,NA,NA,NA,NA
-1.196989083,NA,NA,NA,NA,NA
-1.155666621,NA,NA,NA,NA,NA
-1.31051513,NA,NA,NA,NA,NA
-1.204259903,0,8.64864864864865,0,0,0
-0.552007627,NA,NA,NA,NA,NA
-1.184430686,NA,NA,NA,NA,NA
-1.185693757,NA,NA,NA,NA,NA
-1.028391828,NA,NA,NA,NA,NA
-1.18363834,NA,NA,NA,NA,NA
-1.335862718,NA,NA,NA,NA,NA
-1.211958912,NA,NA,NA,NA,NA
-1.256559057,NA,NA,NA,NA,NA
-1.003525039,NA,NA,NA,NA,NA
-1.032141815,NA,NA,NA,NA,NA
-1.199220278,NA,NA,NA,NA,NA
-1.206394764,NA,NA,NA,NA,NA
-1.19480569,NA,NA,NA,NA,NA
-1.237574467,NA,NA,NA,NA,NA
-1.271520784,NA,NA,NA,NA,NA
-1.288198157,NA,NA,NA,NA,NA
-1.225435678,NA,NA,NA,NA,NA
-1.257044321,NA,NA,NA,NA,NA
-1.244904875,NA,NA,NA,NA,NA
-1.104305081,NA,NA,NA,NA,NA
-0.97477503,NA,NA,NA,NA,NA
-0.952799916,NA,NA,NA,NA,NA
-1.127803456,NA,NA,NA,NA,NA
-1.152392153,NA,NA,NA,NA,NA
-0.624501521,NA,NA,NA,NA,NA
