V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57
0.236832073796716,0.145318622740766,0.0831231737374896,0.0575098150247468,0.0377145727832937,0.0129771604677151,-0.00541298324361477,0.0210161648972625,0.0304568723701187,0.0176200992344641,0.0240064129023488,0.00206363280792405,-0.0130714918103554,-0.0188702574009932,-0.0108430600914417,0.00151556866622996,0.00805750224036289,0.00858423007536686,0.0159715562475423,-0.00374602955670683,0.015330186828715,0.00730895802946037,0.0127371451067079,0.0164446775886698,0.00692676202261084,0.00699804992019629,0.0235143957592289,0.00663719880771977,0.00814135318282637,0.00144965714333126,0.0122227003187236,0.0202469179009415,0.0330199988569027,0.000605802703529939,-0.00193060620802912,-0.0149089736865516,0.0143325858451744,0.00879830584153077,0.00722652804243274,-0.0125179663155099,-0.0053763578657783,-0.012495212583645,-0.00716170171010758,-0.0133168162282801,-0.0026562378411538,-0.000558746597490306,0.00894389000382096,-0.00950106084072497,0.000244133518271799,-0.0110104116711566,0.0103070568341646,0.0135658015206293,-0.00397230922412416,0.0153014802145393,-0.00100017822225855,-0.00413965944243021,0.00945789128949632
0.224327525453968,0.126666685301608,0.0937793140002806,0.0570124135645936,0.0476635966442112,0.0335814037721064,0.0236196113365667,0.0317986555640255,0.0363708524116329,0.0449826326315038,0.0165395534936445,0.0203551218252956,0.0109437172840752,0.0184128815864221,0.0291382011785956,0.0259157347663119,0.0286985530844266,0.0155659223553944,0.0122690031204235,-7.63392388873752e-05,0.0100685180745354,0.0246931612768062,0.0445377602516252,0.0255231536073551,-0.00060888040393921,-0.00555551104580202,-0.00289638600573005,0.0001928480036564,-0.0189876787951496,0.00752274557748888,0.0002091609911352,-0.0130731576181944,-0.0280389205607731,-0.045124086080558,-0.0249590927014663,-0.0278390515783948,-0.0289487982441951,-0.0321363220068563,-0.0338767746055771,-0.0334937263640835,-0.0465408660768431,-0.0361869890453838,-0.0330560780831327,-0.0274869601469842,-0.0327939315116006,-0.0308715157414495,-0.0303337671791504,-0.0216589389047116,-0.0270228290460222,-0.0151658751028172,-0.00536944475994086,-0.00994110215891616,-0.00215073384920886,0.00758501584272856,0.0106380528498657,0.0007007304214003,-0.00608154817757282
0.219744910236158,0.121525511190923,0.0924644061952107,0.0708045999450285,0.0614994386591037,0.0448823710288452,0.039534740723677,0.0374353730890298,0.0122644514105074,0.0144942997596857,0.014564647628153,0.019363257633393,0.00932975406300842,0.0130093179559688,0.0100020138337917,0.0225944513829504,0.00876600327718449,0.00248870525062142,-0.00257555974249241,-0.0216896031380776,-0.0166069639397244,0.00451134273966997,-0.00983127557993152,-0.00330776860547351,0.00207186624636936,0.000755077725337738,0.00175302516516591,-0.00338578585148441,0.000956945032344652,0.00827756206276668,0.0132322497901462,0.00369215033736487,-0.0221735548262224,-0.0073200845078105,-0.00015504890405972,-0.00633344517873093,0.00470570319763663,0.00681495705237995,0.0177977520977505,0.0159395797819401,0.00774882322072087,0.00551599509474004,0.00270650683988455,0.00632868732455041,-0.00162972315274121,0.00237981023551072,-0.00122161820496264,0.0043029891779308,0.00303806024119335,0.00916482962729854,0.0141366311041061,0.0105421617526876,-0.0118307397418887,-0.0130754762896156,-0.00585181619888296,-0.00100701732867048,-0.0148274522789584
0.224573170231615,0.144592442798632,0.115644935280773,0.0822161837356075,0.074951324773107,0.0585721449263001,0.0489984414677456,0.0358250784340081,0.0354067418451167,0.0172306153246141,0.0264640552240823,0.0191377582643285,0.0250441141313853,0.0427057399053816,0.0490675430150479,0.0241074736843183,0.0151911510290331,0.00167201039428611,0.0174427869686142,0.00623071811299884,0.00888025462949202,0.0130515150066331,0.0111764334447528,0.0190987308938484,0.0107832516087449,0.0155953015189526,0.0276367528434466,0.00653230971884524,-0.00025667441662908,0.0079481534268235,0.0192792611809462,0.00925043765046151,0.0237628532207248,0.0159437032903362,0.0111003844265082,-0.00515466807257284,-0.00108674954201955,0.0140574212737564,0.00859363079662989,0.028663609049138,0.015169106327951,0.00621322514157406,0.00687077766635648,0.00661407590873287,0.0110267119620582,0.0119601534321162,0.0258721418022916,0.0274984562031081,0.00940916349122749,0.00932034494091706,0.00373306816516167,-0.00243744558541821,-0.00448343589276212,-0.00856283839356156,0.00523872587930996,0.0196874168936927,0.0108140524785612
0.22173592481764,0.122030739193341,0.0956689630488472,0.0704207018790331,0.0538849552993109,0.0501193732149793,0.0440775398722259,0.0424253107140562,0.0296247159183851,0.0158797869564952,-0.00471642327024283,-0.0121927414370353,-0.0231237281823615,-0.01876247674384,-0.0231147094340827,-0.0190363921337218,-0.0150288044734101,0.00488154771373095,0.00993232135650264,0.0197060227058397,0.00742738684454798,0.0240715968824969,0.016064675995082,0.0103951598018285,0.0212615312213143,0.0174614153005861,-0.000614105761327032,-0.00454097704937867,-0.0232445417913872,-0.0327213159387215,-0.0246112085876853,-0.0172113624317695,-0.0258657286344879,-0.0230731086977104,-0.0202586627578538,-0.0103313907324196,-0.00909906693761959,-0.00812731106167511,-0.00625582572458524,-0.0111873329722259,0.00506618343017126,0.00742642420602673,0.00615026721538602,0.00818221948925784,0.0100740110636764,0.0132087288513095,0.0168536426020302,0.0153181739502134,0.0101204651844834,0.0116695202088741,0.00924730488442894,0.0159814577540973,0.00818390273601622,0.00863542553703519,-0.00376112425625733,0.00353793979609739,-0.00293434632603992
0.226120676653396,0.125537546437407,0.0873603782050668,0.0641779772624921,0.0670165729845862,0.0598373663250101,0.0549187396190078,0.0439493110097009,0.034884024920654,0.0246014023726767,0.00897647669851333,-0.00186705542103008,-5.031246320977e-05,-0.00578542650027523,0.00433219188418158,0.0127433312854936,0.0131746325453868,0.0186288602097752,0.014749452984507,0.0193315248076527,0.0198291096628368,0.0142928691226129,0.0193308780901413,0.0255249588729452,0.0188313261267255,0.00951353497627598,0.0168355115410991,0.0240728292339129,0.0239034729845189,0.0211273166821206,0.00848704233943282,0.0221892385228331,0.00476479979835602,0.0132082769900226,-0.00652262083881121,-0.00024210799991296,0.000249315112218449,-0.00119223106545824,0.00963190257664142,0.00883734856868852,0.00380409507770113,-0.00358496337156733,0.00344374225915082,0.00129317196071929,-0.00189015119000689,-0.0180485138506776,-0.0226005805005291,-0.0208350601483976,-0.0161381812237573,-0.015463203273607,-0.0145222211038605,-0.023757027930207,-0.028024400250931,0.0160821265583009,-0.00914102647848519,-0.004644474694909,-0.0194185587362939
0.226345039519083,0.143226050602052,0.0921486220288067,0.0634120107361228,0.0747168350107165,0.0478430207651254,0.0551674609905452,0.0588676788496836,0.0529616811801066,0.0526116789490307,0.0446028859660211,0.0296706997631954,0.0266151915879775,0.0146403418831242,0.0181294895446162,0.0255749740822989,0.00734365785625043,0.0257048360203556,0.0329649039733949,0.023871456633842,0.0218308172442459,-0.00330955603393221,-0.00648908351360812,-0.0237658290055328,-0.0302333125954747,-0.0419814955896137,-0.0281436114843717,-0.0464046929374765,-0.0271894532718287,-0.0367816134549014,-0.0321528417615819,-0.0185536271688793,-0.0107676125277616,-0.0136478444002567,-0.00933252073771792,0.00277409369436497,0.00177433162976787,0.0113567441951138,0.0220580242251522,0.0313791583864169,0.025986974509262,0.0333839956076718,0.0297591068131631,0.0289322496891891,0.0312743590548089,0.0400132657927328,0.037806395827031,0.0283212616220377,0.0337345342346598,0.0183595311963581,0.0182582542559607,0.0113084309862388,-0.00615050850819727,-0.0114776915464565,-0.0163745398956048,-0.0047232651803406,0.0116236271700249
0.218987371874319,0.131301164094627,0.102075138546578,0.0679080898950978,0.0486516740329634,0.0448942619226813,0.0318920248024371,0.0402931767490272,0.022173164532,0.00917901288749914,0.000937023694257119,-0.0039043643001417,0.00427037058674867,-0.00403550725106651,-9.65261694434603e-05,0.0024362775929203,-0.00840157389825486,-0.00763662164340687,-0.0122806329894133,-0.0069069510926921,-0.00807559414833004,-0.00134745765387476,-0.00378363770966851,-0.00768311668065308,0.00484352152792365,0.00653602847525155,0.0152863892666205,0.0215722416067503,0.0217588159818705,0.0155116192000426,0.0227337682556779,0.0138689299230481,0.0155742162794873,0.00238159173942567,-0.00846915482031904,-0.012219072538762,-0.0054778261196169,-0.0151383310892176,-0.00775771744850122,-0.0194093564501932,-0.0291035063730777,-0.0106962718101718,0.00224881318502561,-0.00543313130489001,-0.0227472419292506,-0.0330328904522073,-0.0109716663169166,7.84895029823762e-05,0.0150163268246974,0.00747765819927426,-0.0218068600980742,-0.0125571943419975,-0.00207075692539652,-0.00133742671799453,0.0202821915009933,-0.00370299176056846,-0.0341707308758713
0.193754799631003,0.123327764614714,0.0865540383367542,0.0711846909558171,0.0651316170783741,0.0499586049514439,0.045821865923163,0.0460730366049446,0.0376846263955556,0.00672097792873729,0.01354049294628,0.00896360843210503,0.0178743358778908,0.018967168611491,0.0166915791810076,0.0141444369761373,0.0198779949054733,0.0134216366901459,0.0109737292975452,0.018008024614519,0.00448355361280708,0.000305847528373913,0.00844422949371697,0.00230635421388884,0.00434819340429262,0.0121282212788761,0.00841449987437039,0.011196954434992,0.00606662066845926,0.0206057041274926,0.0305140216249973,0.0286165255468869,0.00761248243556433,0.00397366806889077,0.00287597885590843,-0.00190975926023819,0.000288790901175889,-0.0178413816471628,-0.0147460884242723,-0.0342879881369723,-0.0362324265763809,-0.0302057415485724,-0.0151988940899167,-0.0161527472734812,-0.0117462475532326,-0.0053841294882561,-0.00673034796922621,-0.00987958232180937,-0.00813336187337256,0.0116204323007594,0.00634109417724437,0.00555542797589302,0.0026956150947503,0.00884877079667819,0.0121159750875493,0.00476580999964866,0.0073640599924775
0.202008576868037,0.115991406930513,0.0819917471294962,0.0883843009131076,0.0605447085171985,0.0494137748116697,0.0470722055494057,0.0469116404761322,0.0271052200768496,0.0211111619156638,0.0281574964317938,0.0277705239010361,0.0285691524398618,0.0219742796123234,0.0148856870017433,0.0170085352332286,0.0244108520220987,0.0213570685476654,0.028981326064781,0.0266364351529448,0.0199884075095761,0.0249242188379645,0.025104153078195,0.0264646868944168,0.0278286982831321,0.0198172727450959,0.0172410328807623,0.0139359554453804,0.018153051431587,0.0261366036222454,0.0139839031242702,0.00934899919727851,0.0141903083734745,0.0104265988392371,0.00576360635818507,0.0144795349886726,0.00908643274287491,0.0120105524429923,0.0102829988848479,0.0204152541986275,0.0114680030220451,0.0163359229298339,0.0107213459504978,0.0167932070694501,0.0077797457099216,0.0212842365146652,0.01391810126421,0.00613794948281659,0.00129125226231634,-0.00266422425076266,-0.00090494036199413,-0.00951833511246272,-0.0242633950855443,-0.00869835857184717,-0.00786303554645598,-0.0215854646617437,0.00597728051041769
0.236543606952336,0.129999345934789,0.112740483564482,0.0890652051829798,0.0701187782273536,0.0613704028165326,0.0571211285776661,0.0478485358839166,0.0432236067975639,0.0445968942950809,0.0402749254147822,0.0454071437169044,0.0364924488161901,0.0353587718554731,0.0309209207475124,0.0321058026070355,0.0297348224272199,0.0357111309231901,0.0377894472834447,0.0365397624286769,0.0396621673947759,0.0392312975986862,0.0378842666155029,0.0403232017041493,0.0426559429960183,0.0393565906734297,0.0326865623615456,0.0259913263124484,0.0226256555776002,0.0243069555962554,0.0297840020752773,0.0307580935951219,0.0328387135312155,0.0269258627830674,0.015391242408368,0.0167041830048528,0.0122434957966084,0.0192673199456416,0.0147752284729132,0.0207873663054787,0.0220372113404407,0.0119861362099847,0.0191241797477439,0.020023973038518,0.0230914338917371,0.0198679959916642,0.0243616893975523,0.0149684466750169,0.0107369787691123,0.0124361514478155,0.0106572421001494,0.0155514224269701,0.0193295496774937,-0.00807857150482161,-0.00841023437748623,0.00953198628111311,0.013639899432669
0.219733964014969,0.125719923825738,0.092253024993775,0.0770193091513047,0.0588715095436054,0.0477112917579963,0.0307262338614661,0.0316948525208333,0.0195674715198105,0.031372690636757,0.0158060360764627,0.0110965864724742,0.00348300392447157,-0.00471177709299925,-0.0109605463015588,-0.0131692498780778,-0.0043484451984953,0.00816679465423038,-0.00310678003513981,-0.00235213912180703,-0.0161640170253019,-0.0200867258014208,-0.0264520929204125,-0.0157931423891887,-0.0140035630500265,0.0136936275190728,0.0148025272390467,0.0102775121979613,0.00922334557042429,0.0261425496827905,0.00936913426864517,0.0169641512524849,0.00472408127406317,0.0123386864511116,0.00713169675458825,-0.00548435534155232,-0.00376833664713395,-0.0244784916998174,-0.0117280362248827,-0.00501588167544725,-0.0136262003778961,-0.0168683631973573,-0.0209479516378416,-0.0143521056780445,-0.0225076695597589,-0.00607569739296282,0.00497767823079975,0.0041271507643082,0.0126190113790077,0.0206512997503428,0.0144603093290676,0.00877676715694499,-0.00534413966750097,-0.00790222812673534,0.00864662915446864,0.0261238546113461,-0.0160939329514578
0.223583405832427,0.128126446306378,0.0847119460138135,0.0596890707392543,0.0449898276784268,0.0421392968253812,0.0349840520457624,0.0365246565544762,0.0238218091292571,0.0130647462795431,0.0177635840824436,0.0177736440509516,0.0226861532404922,0.0233556758501043,0.0074312955331671,0.0129305916310859,0.0162983109877968,0.0173042567532522,0.0212661130525162,0.0188279196043794,0.0146504208905508,0.0112028633986482,0.00631404588837366,-0.00259850152500629,0.0030408920750985,0.00216961821865928,0.00142077510228282,-0.00873763216211046,-0.00708404438368999,-0.00280697862728443,-0.0125655244048332,-0.00511483540970487,-0.010090702843769,0.000523703234873487,0.00663622957511431,0.0117417516647405,0.0153458175756151,0.00861404796060451,0.00884090406373041,-0.0106763884461871,-0.0190834591767734,-0.0100742605896195,-0.0087371503659176,0.00102547529921692,-0.0124513713203666,-0.0205830169490804,-0.0298962036844724,-0.021317648184485,-0.0198755529508056,-0.0204049585984327,-0.0289538517554287,-0.00561353377823605,-0.0183016957278703,-0.0214555562005494,-0.0236694220479044,-0.0113054133862747,-0.0196318598244516
0.245030226965693,0.160682306622887,0.123012121961428,0.0927967966882751,0.0669523404479004,0.0643517321673551,0.0586571482097984,0.0624874452883478,0.0563386313521543,0.0384012333654901,0.0203366351375586,0.00919736439440902,-0.00273143467694358,-0.00478528373821132,0.0061704678146849,-0.00277429025181096,-0.00692909287009831,-0.00635794149854018,-0.00809950415752863,-0.0110813556014565,-0.0108443491837158,-0.0234908510792486,-0.0165282872802597,-0.0321163493626692,-0.0180174826790196,-0.024686709560186,-0.0147364442710983,-0.017662307778716,-0.0188478550897146,0.00300451912785538,0.00864030826304106,0.0202587222747089,0.0333960397995543,0.0294346243165482,0.0443168261077135,0.0442178362356064,0.0338817209683405,0.0295988807215708,0.0257387144110034,0.0175182289970955,0.0249350045151051,0.025247691547691,0.030492598438824,0.0207160250383908,0.0276865969833072,0.0158499252034578,0.0139461005569571,-0.000506170752661224,0.00478448755913142,-0.000805594631084684,-0.00470323536106054,-0.00728670667793842,-0.0188755579131109,-0.00124453468436336,-0.0221340714767985,-0.00274400211011151,0.00866932493120663
0.218695304912378,0.128557638189265,0.104726429222747,0.0665127831436747,0.0642300103139928,0.0700746892826472,0.0681412625127544,0.0638480002888762,0.0402508783180404,0.0368205266221726,0.0267408919185319,0.0250571293662546,0.0178263360703094,0.018984986016257,0.0146649013907588,0.0134349220046479,0.00850687563983466,0.00504878839992787,0.00116331490001572,0.0133084515204196,0.0238930689536085,0.0340201356923694,0.0507892745976538,0.0511116533120475,0.0492787351779174,0.0374425692164358,0.0241121426205069,0.0233648827284725,0.0227481107801202,0.0100237699413314,0.00963243214206596,0.0140303438872517,0.0201649370337554,0.0119350903592133,0.0104000655419267,0.0122015020412671,0.0132719556767108,0.00529747773499699,-0.00662667772173013,-0.0218993346281821,-0.0216268765258257,0.00101643849260544,0.00279573021033699,0.0115119376499915,0.0310957345395792,0.0261875955297434,0.0232525382359102,0.0244293787856825,0.018489975563398,0.00207852645621099,0.0132515033597683,0.0161313714650007,-0.00734508193924835,-0.00184480824507585,-0.00249380468046842,0.0074189027772024,0.0168366164272688
