V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38
0.214521691439174,0.102636596788417,0.0840396415001038,0.0663769961655398,0.0431923746360129,0.0422239653682437,0.046102205388802,0.0293619453220728,0.0114307330521409,0.0040949347550477,0.00175104584831749,-0.00276505777720042,0.0161422239016253,0.00366772418671406,-0.00092336799631633,0.00444804726789306,0.00496732703590945,0.00403660365023507,0.00620805991737892,0.0159556181864551,0.00867768930704402,0.0259374592973449,0.0155113692787058,0.00650746648991352,0.0197881348928131,0.0189568479545407,0.0125319376195424,0.0321625145573832,0.025025915904368,0.0126610015699209,0.0156922390480904,0.00422692934501639,0.0210758839974205,0.00588376278603364,-0.00111497397149439,0.00140880677478551,0.00451258192010131,0.0129817969242596
0.199392835977765,0.0964321145009003,0.053466182435503,0.0505044966701073,0.0391413413490277,0.0333460805671727,0.038437712385516,0.0403936296769841,0.0365393562799953,0.0247316445528944,0.0174993149310538,0.0163506195897942,0.0146739317978173,0.0215909107911318,0.00398974763582947,-0.00766397344655985,-0.00352130903009984,-0.00797562366309567,-0.0225501235241906,-0.0255644869693962,-0.0253567405605646,-0.0220386232507064,-0.0227618655258459,-0.0228669854578966,-0.0066114768194824,-0.0176267160817443,-0.0161831548386787,-0.028254632995622,-0.0107616290345011,-0.0113583837384613,-0.0198885034052948,-0.0163581356237767,-0.00891272051194755,-0.000880758273494368,0.00977581421910706,0.000758089074384816,0.0145232606225571,-0.0114930618162847
0.18935999606963,0.103738279664723,0.074142291606358,0.054940924766687,0.0271724536607017,0.0240636312439414,0.0295349698986155,0.0299560690724689,0.0283226256935587,0.0113621625235651,0.0070670977366819,-0.0145281730512018,0.00718727549058319,0.00842620760559284,-0.00587650339041973,-0.0239692702514257,-0.0115744398128164,-0.00651317316968792,-0.00163373273136179,0.00128141887839512,0.0158519935298747,0.0116754156042855,0.0208082655903366,0.00387402839213598,0.00815655440821472,0.00269086320139073,0.0101985788323842,0.0363871936067841,0.0468039334398741,0.0396794612180954,0.0410150912972886,0.023450621229045,0.00267751621425271,0.0145564441784394,-0.0197322412056705,-0.0272821361646765,0.00934629475506325,0.0105568296697144
0.20020477458448,0.0934830780101618,0.0690382463562655,0.0671996944234306,0.0477487849118094,0.0281779363013392,0.000233999780958416,-0.0126539435890706,-0.00322129310435194,-0.00887819519484861,-0.00451136353211258,-0.000108379347876985,0.0129755074284041,0.013617208184613,0.0164588438239379,0.00664718625705748,0.00999995602719675,-0.00781880820901907,0.00301161754587164,-0.0185607051672454,-0.0172479335952424,-0.02947844179846,-0.0150243588887461,-0.000440913403452586,0.00999136611093386,0.00791968790505229,0.0218688057065883,-0.000453620110321432,-0.0165247506078599,0.0152281984854878,-0.016735092398429,0.00809392760664906,0.00619615405765252,0.0174131840400175,-0.00708298425178456,0.0164313863211616,-0.0313035820431508,0.0113899353075787
0.206501459802089,0.121625967668704,0.0765904046331811,0.0418178751544644,0.0323111804693163,0.0301905639752123,0.0320756827822225,0.0359568823110453,0.0288775134996367,0.021217691453736,0.0180826083268648,0.0257474833833656,0.0359362445905007,0.02516376847912,0.0188319664033061,0.018895672965932,0.0142417702174627,0.00393247310778983,0.00349692651091138,0.00356347110650622,-0.00897460501148481,-0.00768111552645389,-0.00486631223174279,-0.0102202386759007,-0.0010837399392029,-0.00642898571646896,-0.00719043102077744,-0.00150805197904111,-0.00828533072405135,-0.00881535690698555,-0.00188500698947025,-0.0144620892126899,-0.031646463203216,-0.0155835610229037,0.0072603726578599,0.0216071941830269,0.0277687353886214,0.0217066679225377
0.199583869210299,0.105144900561354,0.0576364908471016,0.0502488698586346,0.0476432525746792,0.0482163509610669,0.0328343483137474,0.0352813495589432,0.0213571610514462,0.0136421727711898,0.00501499312800769,0.00579717890283597,0.00713784969469816,0.0138111374287495,0.00805642490885501,0.0262553063435295,0.0148820141853528,0.0187134785387941,0.00637385954909592,0.00620820273473226,0.00783816496807708,0.0123764512919322,0.0135275259455432,0.000659512219981908,-0.0143583893926162,-0.00215340134977355,-0.00650756724372773,-0.0248714053451374,0.00442516385490243,-0.00195086874680121,0.01501421328795,0.029774549115924,-0.0132369307642825,-0.0128822785230361,0.0177621459902484,0.00442923672057116,-0.00523953141886254,-0.00402651934863956
0.200561096915377,0.116652091555999,0.090932619254583,0.0539249008389094,0.0520620158845546,0.0361864842495984,0.0410719526164099,0.0421452523324211,0.0330789818262506,0.0252184152495492,0.0217018401824511,0.0149861207817032,0.0145810749796405,0.0165208607220583,0.0141611194581052,0.0264871868680432,0.0230796334522923,0.0114456276500771,0.00507814580480624,-0.000799202111318173,0.000855731591426908,0.00085548344117176,-0.00621172296538741,-0.00382888885231351,-0.0077476201288548,-0.00446242634627279,-0.00872009392080944,-0.0248717668990907,-0.0248081908461628,-0.0233616591276472,-0.00459903142311239,-0.00685730078401479,0.00175457150296989,-0.0056990589236066,-0.0212396488833684,-0.00841624369173399,-0.0143188321912556,-0.00296954696019757
0.214246380243138,0.0977392237883455,0.0661967186395547,0.0408863804310707,0.0322024863592615,0.0358923703945777,0.0250082079726507,0.0289411860849964,0.00560942516600667,0.00302477467325037,0.0134273718347176,0.00699284903001735,0.0117790407033892,0.00983933661665577,0.00838460005049845,-0.00688697230131862,-0.0138179058779679,-0.0223039434332417,-0.0201385146443391,-0.0128408492422361,-0.0212054696919277,-0.0245396762371303,-0.0302232079696442,-0.0188013376417657,0.00373264968072187,-0.0174319783315951,-0.00743531263605676,-0.00664391331346049,-0.0158527352978488,-0.0100503462678367,-0.00906235736638162,-0.0120856888780808,-0.0215735842957448,-0.031610599997391,-0.00844751050405454,-0.0140762776279689,-0.0146474281591187,0.00717992790701181
0.20856348077665,0.105759834661589,0.0836284466203548,0.0465154427316202,0.0236632654294152,0.0159336192309616,0.0197060476576578,0.0177650002545819,0.0258841112767305,0.0316627258528204,0.0170789724723543,-0.000327007795772278,0.0129824025167345,0.0203805417070594,0.0257272921791166,0.0445713810442137,0.0354560993741626,0.0236316879493763,0.0249376068167727,0.00712523358265661,0.0126550668132346,0.0266356886665039,0.031717581241306,0.0310080662048672,0.0330508225199652,0.0305887084689925,0.0202114719096248,-0.00598841472554112,-0.0153622430765419,0.00959322633395191,-0.0164819402548795,-0.00428411997030761,0.0165836645526298,0.00424567424408018,-0.0380920006663492,-0.00179909879846521,0.0200125198485574,-0.0279125947321926
0.183931248371555,0.0662165567390517,0.0565623703919179,0.0573005537220159,0.0370289906985536,0.020424655366346,-0.0068827434132907,0.00101214319207533,0.000684896806155516,-0.0116487135674141,0.0202488011567702,0.00671853085074091,0.0107056427528737,0.020423983771159,0.00291312331442168,0.012565795878272,-0.00804409788801836,-0.00504663007004463,-0.0316535245040617,-0.00344137194253514,-0.0243942141431286,-0.021118144734101,0.00674388398433384,-0.0167053513968383,-0.00227847553160261,-0.00346856818855671,-0.00738340949268804,0.0136499719355308,-0.00483873362411346,0.0276897142817185,0.00639937613555152,0.0147575248225483,6.52595434590484e-05,0.00396361301652905,0.0165253659959327,-0.0213442404109677,0.00571250613192112,0.00182928103930501
0.200794720433582,0.102800030455023,0.0815848072073785,0.0613354378221682,0.0452585904443572,0.0488043375887264,0.030712254428972,0.0197563812337271,0.00144766769095333,-0.00426154034452358,-0.00486411221872066,-0.00625430251733232,-0.00182355056902597,0.00263108576913167,0.0157171685265497,0.0217152422200192,0.0221061293351355,0.0313338318628098,0.0220803248702031,0.0221249375432932,0.0161472749491414,0.0198670840172383,0.00317551693898383,-0.0126009735961348,-0.00837340727745784,-0.00682991785372743,-0.00709641010040256,-0.0124488515150067,-0.00883037515098528,0.00155332182512042,0.013598279131628,0.0169604826201603,0.00261036034642506,0.0163640629781936,0.00445922649322286,-0.00257340490237075,-0.00637120220815208,0.00738819757595319
0.191631002468915,0.10151434288805,0.0800892307813388,0.0686751706089136,0.0553492472255213,0.0468133495749372,0.0433832096777897,0.034532662445191,0.0266799557010387,0.0168630726944372,-0.00619914140327717,-0.0146446465639732,-0.0106154657985095,-0.0166793661042697,-0.0020847669650582,0.0138318536691258,0.017224727711667,0.0090045382881872,0.0198613503109391,0.0171686739473475,0.0222471068487939,0.0199025205190876,0.0178906805027099,0.00128834432397532,-0.0157883969565076,-0.0230955499044166,-0.016993690078262,-0.00503343176786299,-0.0309119402105251,-0.0184442016420449,-0.0157369942340444,-0.0227183182017435,-0.0199073481997587,-0.0024119526440015,-0.000301232197502773,0.000762890243635381,0.013190304614369,-0.0138382831230444
0.202093489949515,0.122635032622556,0.0920958327714274,0.0685442649918801,0.058619306805276,0.0442930105137103,0.0235340739492451,0.0108639127790539,0.011136617705337,0.0224096864789263,0.0263707049059263,0.0302151797862764,0.0313396996871987,0.0347962674548255,0.0312520366683959,0.0294667420279939,0.0313692409981869,0.0299819227841558,0.0200933770909473,0.0132099696039308,0.00756162206311946,0.0081466504311961,0.00530748495087303,-0.00111609584139325,0.0118655636765987,0.0302687921392515,0.0298290385286008,0.0200244188026046,0.0196776230516165,0.0237650978126041,0.0187633674463669,0.000278208502914327,-0.00543432822997575,0.00250556456064615,-0.0070396022299793,-0.00944788333365921,-0.0166930202810775,-0.00329166618331074
0.198340252090787,0.104374817652978,0.0691137479718769,0.0484372356312018,0.0431628236709528,0.0307407082087733,0.0175715314001237,0.0244134837376261,0.0119896178649758,0.01721407072554,0.0106945778863272,0.0129332211319682,0.0301311406294909,0.0213008084137844,0.0159656145605613,0.0115354471328911,0.0077853421721825,-0.0124834593591112,-0.020245662527754,-0.0275659655668794,-0.0064446691835147,0.00651145269891007,-0.0184402973074726,-0.0185221977776935,-0.010273079590041,-0.0174405003323396,-0.012229689817416,0.00749764941377354,0.0141453741980599,0.0252524915327095,-0.00717821790274531,-0.0282838721232431,-0.0160251793866325,-0.0194484488929664,-0.0041256108668426,0.00557354527287567,-0.00615110877507462,0.00517046030441458
0.18892981644925,0.0844162475804181,0.0678166639551652,0.0616734492388636,0.0155985216682125,0.00182161429637091,-0.0122492194818293,-0.00133673852031004,0.00241725552928079,0.00115024632643333,0.00083823546194572,-0.0050952293894372,-0.0125857631951055,-0.0391449585227929,-0.0196510393823586,-0.0267612075507506,0.0100156734499615,0.0102662133032638,0.0279326982899425,0.0135702127970212,-0.00708414616755702,-0.00135525210900107,0.00570225209177765,-0.0145705756628777,5.87841527685118e-05,0.0074043380581738,0.0205974057916782,-0.00411142547374404,-0.00383481044454406,-0.00275288522005204,-0.0238193725734278,-0.00138366385184463,0.0293165169687337,0.00631723514440913,-0.0115098538064394,-0.0213964984262197,-0.00410254051691518,-0.00643172813358291
0.200038561309076,0.10286150654297,0.0593066627729331,0.0345348371689481,0.0118659440150573,0.0219687283661428,0.0195525895106846,-0.00132955030197422,0.00405312417840297,-0.00434709153066411,0.00139081207991511,-0.00449247443070236,0.00752261874804829,-0.000135747999832529,0.0155344936420735,0.0108347479495258,0.00200618834518844,0.0136693034020972,-0.00908705548830555,-0.00864287923813607,-0.010943890611337,-0.0201107142322563,-0.0153228536638672,-0.0325178507461387,-0.00576212930051477,-0.00425771015825155,-0.00958826432478539,0.0136833871063603,0.0234185902465869,-0.00337493246630919,0.0180344383393123,-0.0149446300733048,-0.00677962803816522,-0.0150652956560705,0.00116896554850589,0.0199033109441013,0.0188276515238047,-0.0148374138989781
0.192836287061643,0.122097400299169,0.0959346633971713,0.0841670295182896,0.0706919392085934,0.0663318630604562,0.057889965350851,0.0479171623851112,0.0422530218742342,0.0343782639249222,0.0333508647048736,0.0356150206819294,0.0421334880586653,0.0451907815927148,0.052091682948196,0.0548151873797154,0.0514737015998472,0.0498918134684129,0.0471008618511478,0.0371707111356942,0.0421528003445869,0.0406793291096826,0.0421541672419346,0.0335719202097032,0.0462411101839639,0.0272117161234583,0.0232802252980428,0.0322583657877068,0.03043434968237,0.0221109705175147,0.0238696923995877,0.00428320225522332,-0.00988059231458873,-0.01239597919781,-0.012910226823607,-0.00676246792351962,0.00444672184731347,-0.00808569071736911
0.20871651262539,0.0952289135628291,0.0513794418385223,0.0540822469388117,0.0321901585097905,0.0285641460418614,0.0227518616955117,0.038236321301544,0.0100746968297394,0.00819680944162442,-0.00118735070740396,0.00153263405414533,0.0110381223388892,0.00360398513589992,-0.00370987461077739,-0.0181666820651815,-0.0137971702793805,-0.00932312490619,-0.0127800561020076,-0.0204626058248745,-0.011067022071963,0.00352516514882038,0.00539870966567455,0.013740304183645,0.0129092540634021,-0.0100275987903994,-0.0106937821571241,-0.00307306903026454,-0.00339463427575361,0.0171643864524344,-0.00209849513164835,-0.0062283054153834,-0.0159003098249364,-0.0256181102281654,-0.0258590728857313,-0.0282676414313413,-0.0177092859945152,-0.0250283816210208
0.192694578924947,0.110922415184654,0.0591757219573134,0.0504962370819712,0.0173412372231377,0.0238348814533241,0.0209668051640969,0.0244299386173059,0.0240661802818461,0.0110881318053385,0.00890661167003359,0.0147319551484464,0.0203760438679191,0.024084500796303,0.0207164270367924,0.018761924868742,0.00885893822456987,0.00505832440175019,0.00804558184554375,-0.00170741567546513,0.00622469498901592,0.0139801477484604,0.0208554673790442,-0.00624672842976149,-0.0151440804857525,-0.0290789412051782,-0.0156499985894608,0.00187208070412092,0.0124895739203107,0.00801046261359264,-0.000226860632217586,-0.00639564779678146,-0.016566018527976,-0.0088571368831822,-0.0124439122309095,-0.0157270584475468,-0.00575739134328359,0.00804043809594561
0.191070704584357,0.0868799480797564,0.0585494802936667,0.0363559009258594,0.0234580517917162,0.0239595151541367,0.025952143943988,0.0168976369216936,0.00246936721920612,-0.00128808159243216,-0.0125373134631151,0.00179171974359984,0.000414902689404608,0.00398754143834593,2.20992779475163e-05,0.00696200669061867,0.0309199893603244,0.0179775902981959,0.0158152857493729,0.00300833028664261,-0.00590428725519538,0.016512476382353,0.0245163512110426,0.0174620237977198,0.0189219422858446,0.0138413725884225,0.00638783177442112,-0.00758196401296625,-0.00469180866147161,-0.00454689082875443,-0.0211829616099802,-0.0239253729323637,-0.0162286352575173,-0.0226498533008339,-0.0126242575677865,-0.0129861389717275,-0.00888051889292829,0.00777995407458616
0.202449703477461,0.0921187265151862,0.0821764315055658,0.0584221877866023,0.0400639338713991,0.0398999223516198,0.0312930278612589,0.0300503982609944,0.0257566949017613,0.0269578023143308,0.0269126378817931,0.0304335010232985,0.0247161548921257,0.0215473864717211,0.0148352562850644,0.0157298331305422,0.0124387763263633,0.00466122452794151,-0.00679605061402434,-0.0057510674998056,-0.00107690929812125,-0.00420755027559464,-0.0305041033917319,-0.0290318151435819,-0.0362369948273815,-0.0254053667634935,-0.02304410744392,-0.00770888244765911,-0.00397725240694294,-0.00180154086152372,0.0182410622112593,0.012268202743972,0.00892071757632814,0.00317256898238554,-0.0059737529762925,0.0123493434459352,-0.0104681997863174,-0.00349571156277032
0.193338250756069,0.0998028948189963,0.0664488897689033,0.0477162279504574,0.0261871629011225,0.0278355415473245,0.0160477437612459,0.00447825733781719,-9.25056632427817e-05,0.0105117038664887,0.0201653692224543,0.0117673704107084,0.00896937581221841,0.0231619613263754,0.019977025830467,0.0179423129245646,0.0138974600114798,0.0138824162172166,0.00807285119111415,0.0159967175940576,-0.00382648201564297,-0.00264520465099645,-0.00371092268038992,0.00211869359481029,0.00403816232538804,0.00177383013070928,-0.0149417794607907,-0.0118805423154789,-0.0145594899657424,-0.0192090597441951,-0.0284979456346943,-0.0135805281693319,-0.0312545800602016,-0.0113506155547083,-0.00111561924872043,0.00757240105511587,0.0147407443131854,0.0219986179013115
0.187223082712009,0.0960606845968789,0.0639470651770728,0.0431392028876424,0.024309027877707,0.0176843336816467,0.0194338374512539,0.0069853294790323,0.00693748766038665,0.0205567532071481,0.030185967858716,0.0262919672400885,0.0114649504673294,0.0100587739906913,-0.00196547770728243,-0.00758037992160695,-0.0131453246297861,-0.0119124290327598,-0.00803890735189018,-0.0113469055628114,-0.0260868006331746,-0.00485584179729876,-0.00437543499343297,-0.0117666217983941,-0.00965992936964965,0.00136103128723165,-0.00112242303656421,-0.00195183932889457,0.00242242923683387,0.0121566288155354,0.022965208809207,0.0125478528410835,-0.0193726268838389,-0.00636274252322715,0.00754440669652385,0.011217931281686,0.0245840907392523,0.00545460390356355
0.200745796240007,0.0918853276495839,0.0605328247839541,0.0427628536367136,0.0370612750027346,0.0251986016302348,0.0402340926365498,0.0357584204794271,0.015332523338537,-0.00162436217884325,-0.00190728322272695,0.00672530921460794,0.0162956050988249,0.0067516618591253,0.0130016828614279,0.0229207356066492,0.0251335043137944,0.0258954444966966,0.0212515803643505,0.0134731683407776,-0.000203320197024809,-0.0219832845179346,-0.0176285867894246,0.00020461768157708,-0.0172324050801163,-0.0282646701097806,-0.0149109680699538,-0.000912746814250826,-0.0127142345769769,-0.0286017257554576,-0.0113414815849973,-0.0312611886903392,-0.00408163462340865,-0.0115272320309036,-0.00103380077993855,-0.0271399720051559,-0.0299602333843982,0.0105549525021226
0.183559859946449,0.120806067093444,0.0709589931157735,0.0504907322559344,0.0431345900309427,0.0276386434828197,0.00980655810791741,0.0100582629246279,0.0127318439376357,0.00936064317029953,0.00795260123891883,0.0104033872209588,0.0145912571199047,0.0151369778162105,0.0222254821813055,0.022390097952644,0.0302083221616092,0.0306057525977041,0.0216694812130195,0.0272721874548963,-0.00266794247739953,-0.0056180182775916,-0.00129264735191653,-0.0086546385192577,-0.0025145399187334,0.000814425912409131,0.00398611205828074,0.00989374411013926,0.0147606397013779,0.00101834058548295,-0.016679774784931,-0.0144182403154083,-0.0305029133584505,-0.0213384473638044,-0.0222126994207734,-0.020491971967439,0.00663705835217749,-0.00694706726177034
0.20481719174747,0.0923855690185627,0.0590061318886733,0.0443510615192445,0.0465683908985295,0.0530949225328785,0.0464362044407074,0.0434679636390916,0.0343584341366446,0.0301983528446057,0.0373487474290951,0.0318801599396479,0.0207652921775625,0.0272438478834343,0.0259416816995941,0.0251937842082589,0.0265696310649746,0.0334638067777726,0.0390729221447612,0.020784048059629,0.031991545816781,0.0286329421883151,0.0244808427826668,0.0118129418766795,-0.00169699658981298,0.00391960017900353,-0.00136148970796349,0.00216747871703887,0.00198782864875194,0.0102390155258045,-0.00618968258289685,0.0016851029086768,-0.012027766622523,-0.0266705150068926,-0.00741861254867347,-0.000646100496367024,-0.0393802480459196,-0.0538780066656897
0.201402507403699,0.115554369826379,0.0606467808299069,0.0288622498661149,0.0127661207527629,0.0105543747920027,0.0157444786053404,0.0207119707805181,0.0240584271022474,0.0162639395578279,0.00788614986786478,0.0176165124400461,0.0190898494770485,0.0124149062992071,0.0212352742407938,0.0220041247349582,0.0218022044577939,0.0211413963254243,0.0145090784325888,0.00151489374497201,-0.00302027013874468,0.00881985765655552,0.00277211469186108,0.0154264193511164,0.0271344418273936,0.00290602331767027,-0.0203136850219934,-0.0194990669037831,0.0122323624141621,0.00789105913448687,0.00502434788149419,0.0137454879719663,0.00971136456265043,-0.00785127206052858,-0.0184589897820455,-0.0183825572618296,-0.0251462375971901,-0.00819293138386819
0.19873441265351,0.104745528313961,0.0795431898265254,0.0528981926504162,0.053195043662335,0.0339666311066551,0.0453167850263674,0.0245349515495639,0.0341073553616821,0.02197046872412,0.0085402401889314,0.00166791244610219,0.000161500291880326,-0.0129813559864712,-0.00774312591257188,-0.0307178900748171,-0.0240146023791268,-0.0284347893909196,-0.00103592546187572,0.000391590495708861,0.00383861393394584,0.00966549404638956,-0.00117269474009672,-0.00235294179246769,-0.013735054488489,-0.00680299096314011,-0.0168771236328338,-0.0333973895943575,-0.0201148691017095,-0.00879804337344152,-0.0030704246016463,-0.00137623973886025,-0.0313127073191673,-0.0291692703453253,-0.0220254519205954,-0.00789402046253674,0.00500935389912072,0.00935734819905915
0.192953791127956,0.0938370235221242,0.0642785428525855,0.0466984155207765,0.0337203810636228,0.0347908799876046,0.0330912437479916,0.0303756488553492,0.0260641575804464,0.0299663577384303,0.0199333534580945,0.0146401951263804,0.0258232212167998,0.0196159985783757,-0.0108614374976871,-0.00787173995270608,-0.00726096342603242,0.0054700804658257,-0.0212032508447362,-0.0101412842768443,-0.0206257053306647,-0.0238337229280951,-0.0294867539565828,-0.0177327135891211,-0.0154761727391394,-0.0274400114212208,-0.0316498634478268,-0.0182960967960366,-0.00860490117980812,0.00540307837707964,0.0228508992655417,0.0197047494669438,0.0172473967932894,0.0301212204962567,0.0244552441800077,0.0199334904131589,0.0176185734336079,0.0255073631043068
