12998922,71500559,Private room,Mexico,Ejido del Centro,Ejido del Centr,Ejido del Centr,0,,2,1.00,2.00,24,0,1,2016-08-12 22:44:03.764541,19.436280,-99.134564,1,0101000020E610000003CE52B29CC858C01DE6CB0BB06F3340
13728377,80286646,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,1,,2,1.00,1.00,23,0,1,2016-08-13 07:24:44.89035,19.384953,-99.177458,1,0101000020E6100000789ACC785BCB58C0417FA1478C623340
8213716,38000150,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,2,,2,1.00,1.00,34,0,2,2016-08-13 07:51:16.752945,19.426629,-99.137766,1,0101000020E61000000C207C28D1C858C07286E28E376D3340
14068285,11740601,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,1,,1,1.00,1.00,28,0,1,2016-08-13 09:00:40.628151,19.413812,-99.169675,1,0101000020E6100000B9FC87F4DBCA58C03EB14E95EF693340
11300635,9328157,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,1,,2,1.00,1.00,28,0,2,2016-08-13 10:18:13.831212,19.406127,-99.166323,1,0101000020E6100000A6643909A5CA58C0C90567F0F7673340
13846839,81732369,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,1,,4,1.00,1.00,34,0,2,2016-08-12 23:45:55.453556,19.428344,-99.151380,1,0101000020E61000002F51BD35B0C958C01570CFF3A76D3340
13047518,36759231,Private room,Mexico,Ejido del Centro,Ejido del Centr,Ejido del Centr,4,5,1,1.00,1.00,16,0,1,2016-08-13 00:17:36.938446,19.430409,-99.147454,1,0101000020E610000085EAE6E26FC958C071E7C2482F6E3340
9372893,48631171,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,5,5,2,1.00,1.00,25,0,1,2016-08-13 00:42:08.757616,19.424954,-99.154339,1,0101000020E6100000D45FAFB0E0C958C0EC4D0CC9C96C3340
8291981,29399723,Private room,Mexico,Mexico City,Mexico Cit,Mexico Cit,0,,1,1.00,0.00,11,0,1,2016-08-13 00:48:02.341957,19.435463,-99.146390,1,0101000020E6100000889D29745EC958C0389ECF807A6F3340
13328866,17013054,Private room,Mexico,Mexico City,Mexico Cit,Mexico Cit,2,,2,1.00,1.00,12,0,,2016-08-13 01:04:32.38004,19.392877,-99.159676,1,0101000020E6100000317DAF2138CA58C0C0594A9693643340
13187284,73784206,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,0,,2,1.00,2.00,10,0,1,2016-08-13 01:16:04.8279,19.402365,-99.153333,1,0101000020E610000072193735D0C958C0170E846401673340
1832012,9581100,Private room,Mexico,Mexico City,Mexico Cit,Mexico Cit,16,5,2,1.00,1.00,18,0,1,2016-08-13 02:15:41.860151,19.439141,-99.142159,1,0101000020E610000041F50F2219C958C02E55698B6B703340
12814044,69883443,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,1,,2,1.00,1.00,34,0,5,2016-08-13 02:40:58.03009,19.432730,-99.145049,1,0101000020E610000052D4997B48C958C082FFAD64C76E3340
4559409,23637377,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,41,5,2,1.00,1.00,28,0,1,2016-08-12 12:58:19.76717,19.409041,-99.171052,1,0101000020E6100000967A1684F2CA58C01FB935E9B6683340
12408254,3919211,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,3,4.5,2,1.00,1.00,21,0,2,2016-08-12 11:07:50.395178,19.407772,-99.180496,1,0101000020E6100000C443183F8DCB58C07A39ECBE63683340
7094188,37183129,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,38,5,6,1.00,4.00,11,0,1,2016-08-12 13:14:52.572819,19.389200,-99.168462,1,0101000020E61000009A27D714C8CA58C06B9A779CA2633340
13657263,57530429,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,0,,2,1.00,1.00,40,0,1,2016-08-12 14:22:10.820027,19.422887,-99.136836,1,0101000020E6100000973AC8EBC1C858C04FE78A52426C3340
744821,323445,Private room,Mexico,Juárez,Juáre,Juáre,49,4.5,2,1.00,2.00,33,0,1,2016-08-12 15:39:05.769874,19.427147,-99.162721,1,0101000020E6100000D65757056ACA58C0A3957B81596D3340
12211303,65678919,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,1,,1,1.00,0.00,14,0,1,2016-08-12 16:53:54.313304,19.426943,-99.138947,1,0101000020E61000002638F581E4C858C09241EE224C6D3340
7482050,39182379,Private room,Mexico,Miguel Hidalgo,Miguel Hidalg,Miguel Hidalg,7,5,1,1.00,1.00,34,0,2,2016-08-12 17:44:56.459981,19.431892,-99.182224,1,0101000020E6100000F722DA8EA9CB58C06F675F79906E3340
7544493,39532020,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,1,,1,1.00,,14,0,3,2016-08-12 17:51:06.431603,19.408532,-99.110032,1,0101000020E6100000DD60A8C30AC758C0965E9B8D95683340
13639751,60109119,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,0,,2,1.00,1.00,40,0,1,2016-08-12 18:36:31.891583,19.422714,-99.136670,1,0101000020E610000009168733BFC858C0B48F15FC366C3340
11442386,33295257,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,3,5,3,1.00,1.00,41,0,1,2016-08-12 19:05:12.002986,19.418931,-99.214215,1,0101000020E610000002D4D4B2B5CD58C0D447E00F3F6B3340
12128790,36006790,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,0,,2,1.00,1.00,45,0,1,2016-08-12 19:16:37.099979,19.361790,-99.161490,1,0101000020E6100000632827DA55CA58C01405FA449E5C3340
13782780,79877922,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,4,5,2,1.00,1.00,13,0,1,2016-08-13 03:53:45.99832,19.394710,-99.138320,1,0101000020E61000007E18213CDAC858C07767EDB60B653340
8253601,42153990,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,3,5,1,1.00,1.00,36,0,1,2016-08-12 20:26:56.413271,19.354839,-99.194186,1,0101000020E6100000D4D51D8B6DCC58C068588CBAD65A3340
10681159,55174209,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,7,5,1,1.00,1.00,18,0,1,2016-08-12 20:59:57.867963,19.448842,-99.107165,1,0101000020E6100000A79196CADBC658C03C122F4FE7723340
9343874,13325916,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,1,,2,1.00,1.00,26,0,1,2016-08-12 12:56:38.576659,19.381087,-99.180859,1,0101000020E6100000FC8BA03193CB58C046EEE9EA8E613340
11894757,63252083,Private room,Mexico,Mexico City,Mexico Cit,Mexico Cit,0,,2,1.00,1.00,96,0,1,2016-08-13 04:50:37.265207,19.353003,-99.165047,1,0101000020E610000063D34A2190CA58C0D06394675E5A3340
5783165,27701911,Private room,Mexico,Ciudad de México,Ciudad de Méxic,Ciudad de Méxic,3,4,2,1.00,1.00,21,0,1,2016-08-13 04:59:28.821974,19.359695,-99.192693,1,0101000020E6100000C34A051555CC58C0E388B5F8145C3340
