room_id,room_type,city,price,latitude,longitude
12147082,Private room,Benito Juárez,21.0,19.397568,-99.177292
8801150,Private room,Ciudad de México,44.0,19.434376,-99.1895
1476127,Private room,Ciudad de México,40.0,19.381248,-99.16991
14282956,Private room,Mexico City,13.0,19.362918,-99.156208
2351615,Private room,Mexico City,23.0,19.39717,-99.176557
6807546,Private room,Ciudad de México,26.0,19.413301,-99.161187
13378940,Private room,Ejido del Centro,14.0,19.437373,-99.132678
10853953,Private room,Ciudad de México,21.0,19.403253,-99.162096
3843388,Private room,Mexico City,22.0,19.417892,-99.165565
7919625,Private room,Mexico City,23.0,19.410432,-99.171507
8083709,Private room,Ciudad de México,26.0,19.431142,-99.203386
6089097,Private room,Ciudad de México,16.0,19.392316,-99.176053
12450608,Private room,Ciudad de México,16.0,19.371554,-99.154891
14450945,Private room,Ciudad de México,23.0,19.348624,-99.161466
11603558,Private room,Ciudad de México,15.0,19.42865,-99.133698
12071895,Private room,Ciudad de México,56.0,19.434664,-99.194266
10189812,Private room,Ciudad de México,36.0,19.406994,-99.194618
14304557,Private room,Ciudad de México,11.0,19.403192,-99.150675
12285120,Private room,Ciudad de México,140.0,19.371078,-99.182257
13841112,Private room,Cuatro de Marzo,26.0,19.407079,-99.176574
11912756,Private room,Mexico City,96.0,19.352881,-99.164859
13308973,Private room,Ciudad de México,11.0,19.403445,-99.15914
7713707,Private room,Ciudad de México,29.0,19.427156,-99.168208
7329601,Private room,Ciudad de México,28.0,19.406553,-99.170794
13466517,Private room,Mexico City,36.0,19.4205,-99.175785
8702074,Private room,Ciudad de México,20.0,19.430177,-99.163547
10523780,Private room,Ciudad de México,20.0,19.434706,-99.169827
12866533,Private room,Ciudad de México,23.0,19.410933,-99.168786
6661195,Private room,Ciudad de México,11.0,19.412543,-99.175061
13150042,Private room,Mexico City,15.0,19.389282,-99.188303
11887441,Private room,Ciudad de México,36.0,19.414114,-99.15921
935443,Private room,Mexico City,12.0,19.400193,-99.145153
7808411,Private room,Mexico City,20.0,19.409611,-99.179904
5229072,Private room,Ciudad de México,31.0,19.345085,-99.161043
13411437,Private room,Ciudad de México,11.0,19.416935,-99.175741
13169197,Private room,Ciudad de México,36.0,19.417599,-99.162252
10330088,Private room,Ciudad de México,26.0,19.415121,-99.170006
12676942,Private room,Ciudad de México,26.0,19.430991,-99.170403
7383989,Private room,Ciudad de México,36.0,19.434129,-99.161159
13083336,Private room,Ciudad de México,28.0,19.413444,-99.163554
14359439,Private room,Ciudad de México,20.0,19.417376,-99.168375
10552021,Private room,Ciudad de México,52.0,19.409646,-99.181288
3302366,Private room,Ciudad de México,132.0,19.442366,-99.164753
10911504,Private room,Ciudad de México,36.0,19.384167,-99.168508
13283510,Private room,Ciudad de México,103.0,19.396997,-99.176603
14440574,Private room,Ciudad de México,20.0,19.430718,-99.173648
12267907,Private room,Ciudad de México,45.0,19.435969,-99.186231
4955354,Private room,México DF,23.0,19.396843,-99.177483
5910528,Private room,Mexico City,36.0,19.413709,-99.177161
2831698,Private room,Distrito Federal,90.0,19.432918,-99.201499
7875188,Private room,Ciudad de México,31.0,19.411625,-99.166936
6561000,Private room,Ciudad de México,14.0,19.394611,-99.150744
7697405,Private room,Del Valle Norte,20.0,19.395785,-99.170115
12158590,Private room,Ciudad de México,10.0,19.380783,-99.164065
13005849,Private room,Ciudad de México,16.0,19.376863,-99.154865
5945228,Private room,Ciudad de México,28.0,19.420917,-99.163286
9369600,Private room,Ciudad de México,47.0,19.360053,-99.178573
7699671,Private room,Ciudad de México,52.0,19.431605,-99.164341
4475730,Private room,Ciudad de México,21.0,19.345217,-99.158228
14276704,Private room,Ciudad de México,16.0,19.380105,-99.161776
6864909,Private room,Ciudad de México,22.0,19.396226,-99.15044
4096427,Private room,Mexico City,103.0,19.413159,-99.160343
13453244,Private room,Ciudad de México,30.0,19.409376,-99.170951
6467721,Private room,Ciudad de México,31.0,19.363957,-99.171487
13191784,Private room,Ciudad de México,14.0,19.34243,-99.173608
10710471,Private room,Ciudad de México,36.0,19.363974,-99.163579
6984094,Private room,Ciudad de México,19.0,19.407707,-99.175907
10252726,Private room,Ciudad de México,23.0,19.356945,-99.191752
14427746,Private room,Ciudad de México,28.0,19.348026,-99.151606
2406485,Private room,Mexico City,22.0,19.401706,-99.17793
8226656,Private room,Ciudad de México,18.0,19.380464,-99.140832
6767714,Private room,Ciudad de México,52.0,19.429932,-99.170801
13318755,Private room,Ciudad de México,50.0,19.410383,-99.180447
9813283,Private room,Ciudad de México,36.0,19.350196,-99.149059
3011163,Private room,Mexico City,22.0,19.390121,-99.18337
12168141,Private room,Ciudad de México,41.0,19.371269,-99.188047
7163185,Private room,Ciudad de México,22.0,19.377942,-99.180237
9223949,Private room,Ciudad de México,29.0,19.434406,-99.192367
7693182,Private room,Ciudad de México,28.0,19.402649,-99.155382
4509191,Private room,Ciudad de México,57.0,19.404522,-99.167334
5280051,Private room,Colonia Juárez,15.0,19.423036,-99.168297
14166338,Private room,Ciudad de México,41.0,19.431555,-99.190651
5960660,Private room,Ciudad de México,31.0,19.415365,-99.171337
1601521,Private room,Mexico City,48.0,19.416114,-99.16575
13585524,Private room,Ciudad de México,21.0,19.409647,-99.182107
7082903,Private room,Escandón II Sección,56.0,19.39973,-99.1782
3789769,Private room,Ciudad de México,21.0,19.451707,-99.160326
10851579,Private room,Ciudad de México,12.0,19.405361,-99.168472
9729485,Private room,Ciudad de México,42.0,19.413261,-99.17325
14471227,Private room,Ciudad de México,44.0,19.419175,-99.156103
13789315,Private room,Ciudad de México,21.0,19.393357,-99.162844
9530193,Private room,Ciudad de México,15.0,19.412466,-99.182398
8763909,Private room,Benito Juárez,11.0,19.394317,-99.15653
13863962,Private room,Colonia Juárez,39.0,19.427341,-99.159258
10884493,Private room,Ciudad de México,41.0,19.431854,-99.192606
12969457,Private room,Ciudad de México,28.0,19.407343,-99.179608
14232125,Private room,Ciudad de México,28.0,19.415258,-99.15755
12701596,Private room,Ciudad de México,16.0,19.393831,-99.175037
11183869,Private room,Ciudad de México,26.0,19.410768,-99.17579
1514815,Private room,Mexico City,54.0,19.423757,-99.154552
8408560,Private room,Ciudad de México,24.0,19.420372,-99.161267
895075,Private room,Mexico City,32.0,19.382517,-99.171473
4463479,Private room,Mexico City,31.0,19.408945,-99.163773
9213397,Private room,Ciudad de México,34.0,19.396661,-99.178034
9975038,Private room,Ciudad de México,26.0,19.420918,-99.162472
7025915,Private room,Ciudad de México,29.0,19.418511,-99.159051
4832002,Private room,Ciudad de México,64.0,19.431822,-99.177492
9237620,Private room,Ciudad de México,36.0,19.410738,-99.169621
4494729,Private room,Ciudad de México,47.0,19.429402,-99.202979
6869939,Private room,Mexico City,23.0,19.393113,-99.151627
14238305,Private room,Ciudad de México,31.0,19.404541,-99.164974
12023268,Private room,Ciudad de México,28.0,19.364956,-99.144317
9632235,Private room,Ciudad de México,15.0,19.448755,-99.106977
7749352,Private room,Ciudad de México,34.0,19.433878,-99.169576
6185594,Private room,Cuahutemoc,36.0,19.422553,-99.170043
13973169,Private room,Ciudad de México,41.0,19.412422,-99.164213
6956618,Private room,Ciudad de México,26.0,19.414684,-99.155414
12069176,Private room,Ciudad de México,14.0,19.385936,-99.177988
12322024,Private room,Ciudad de México,22.0,19.439852,-99.142838
9416030,Private room,De los Deportes,15.0,19.384188,-99.179608
7163822,Private room,Ciudad de México,18.0,19.405552,-99.167433
10595504,Private room,Ciudad de México,19.0,19.370387,-99.181527
2233440,Private room,Mexico City,256.0,19.40671,-99.174675
325812,Private room,Mexico City,35.0,19.434531,-99.146745
722057,Private room,Mexico City,36.0,19.355578,-99.163321
8087876,Private room,Ciudad de México,16.0,19.350684,-99.186135
6261421,Private room,Colonia Juárez,39.0,19.431478,-99.153581
3766525,Private room,Mexico City,14.0,19.405858,-99.170677
14333458,Private room,Ciudad de México,14.0,19.38883,-99.181195
1051636,Private room,Mexico City,32.0,19.407376,-99.168608
13802328,Private room,Ciudad de México,12.0,19.451726,-99.149676
14314999,Private room,Ciudad de México,19.0,19.359613,-99.150985
6451715,Private room,Ciudad de México,31.0,19.441978,-99.166207
5030209,Private room,Ciudad de México,28.0,19.377987,-99.15368
12953181,Private room,Ciudad de México ,13.0,19.418234,-99.171221
1428423,Private room,Mexico City,61.0,19.382206,-99.171211
6607407,Private room,Ciudad de México,11.0,19.385305,-99.164857
9317404,Private room,Ciudad de México,103.0,19.434396,-99.187683
5251392,Private room,Ciudad de México,20.0,19.41709,-99.163836
14204902,Private room,Ciudad de México,10.0,19.355448,-99.153604
11061220,Private room,Ejido del Centro,18.0,19.438252,-99.132472
4076841,Private room,Ciudad de México,27.0,19.4083,-99.162718
7576746,Private room,Ciudad de México,39.0,19.346861,-99.172851
13172078,Private room,Ciudad de México,41.0,19.416493,-99.180155
11903135,Private room,Ciudad de México,28.0,19.419972,-99.161637
5719235,Private room,Ciudad de México,62.0,19.430039,-99.200321
9595459,Private room,Ciudad de México,14.0,19.364403,-99.160458
12796257,Private room,Mexico City,23.0,19.381704,-99.185415
12601450,Private room,Ciudad de México,12.0,19.404061,-99.174285
11649228,Private room,Ciudad de México,77.0,19.410225,-99.172009
2284377,Private room,Mexico City,38.0,19.437177,-99.207569
13117302,Private room,Colonia Juárez,16.0,19.426453,-99.157504
5958345,Private room,Ciudad de México,23.0,19.411609,-99.167442
12738366,Private room,Ciudad de México,38.0,19.394522,-99.1547
9678140,Private room,Ciudad de México,23.0,19.370673,-99.18417
6324180,Private room,México,26.0,19.406433,-99.165191
10678558,Private room,Ciudad de México,82.0,19.41243,-99.177685
14281294,Private room,Ciudad de México,56.0,19.433139,-99.165747
14340166,Private room,Ciudad de México,20.0,19.418179,-99.179395
6768697,Private room,Ciudad de México,26.0,19.389129,-99.166825
12192222,Private room,Ciudad de México,62.0,19.41024,-99.180952
7758466,Private room,Ciudad de México,23.0,19.392871,-99.17487
7712515,Private room,Mexico City,20.0,19.440155,-99.164386
7178091,Private room,Ciudad de México,34.0,19.408336,-99.170527
7275650,Private room,Ciudad de México,21.0,19.374413,-99.161529
12603015,Private room,México City,20.0,19.42125,-99.166795
9944588,Private room,Ciudad de México,20.0,19.41872,-99.168812
11929245,Private room,Ciudad de México,13.0,19.43435,-99.126113
6544944,Private room,Ciudad de México,29.0,19.413651,-99.179237
10123224,Private room,Ciudad de México,28.0,19.355197,-99.181403
9779657,Private room,Ciudad de México,27.0,19.423726,-99.157638
11735720,Private room,Ciudad de México,26.0,19.40996,-99.166261
758602,Private room,Mexico City,39.0,19.374985,-99.182407
13260278,Private room,Ciudad de México,41.0,19.411611,-99.168209
8775880,Private room,Ciudad de México,20.0,19.400948,-99.17394
5163432,Private room,Ciudad de México,18.0,19.403572,-99.180786
7548173,Private room,Mexico City,15.0,19.431271,-99.14175
14356261,Private room,Colonia Juárez,36.0,19.421615,-99.174244
10435613,Private room,Ciudad de México,21.0,19.38112,-99.190007
8205612,Private room,Colonia Juárez,67.0,19.426605,-99.155196
1919310,Private room,Mexico City,20.0,19.422246,-99.167142
6400898,Private room,Mexico City,196.0,19.435883,-99.145477
13528432,Private room,Ciudad de México,26.0,19.413742,-99.18749
14417747,Private room,Ciudad de México,39.0,19.361336,-99.152159
13191844,Private room,Ciudad de México,16.0,19.403937,-99.168531
13057867,Private room,Ciudad de México,21.0,19.403916,-99.180136
12326133,Private room,Ciudad de México,16.0,19.402975,-99.159448
7389625,Private room,Ciudad de México,28.0,19.391664,-99.162799
6444350,Private room,Ciudad de México,14.0,19.424228,-99.154829
14015931,Private room,Ciudad de México,50.0,19.427263,-99.190926
3485923,Private room,Ciudad de México,23.0,19.36246,-99.171658
12883581,Private room,Ciudad de México,12.0,19.389495,-99.162878
8084311,Private room,Ciudad de México,45.0,19.391731,-99.172511
12127387,Private room,Ciudad de México,21.0,19.437614,-99.165471
6075482,Private room,San Miguel Chapultepec II Sección,26.0,19.411114,-99.184374
7514386,Private room,Ciudad de México,21.0,19.43502,-99.16453
13125262,Private room,Ciudad de México,21.0,19.384091,-99.155368
14051268,Private room,Ciudad de México,31.0,19.355973,-99.150671
9683466,Private room,Ciudad de México,25.0,19.348141,-99.173239
9739521,Private room,Ciudad de México,26.0,19.407574,-99.16091
9242657,Private room,Ciudad de México,34.0,19.407844,-99.175546
12293652,Private room,Ciudad de México,10.0,19.423845,-99.152474
12345337,Private room,Ciudad de México,66.0,19.360221,-99.160081
11699034,Private room,Ciudad de México,21.0,19.415991,-99.157699
13397102,Private room,Ciudad de México,82.0,19.419691,-99.160056
14090017,Private room,Ciudad de México,14.0,19.422183,-99.152533
5212601,Private room,Ciudad de México,44.0,19.407185,-99.170722
9715507,Private room,Ciudad de México,36.0,19.432654,-99.167342
8294751,Private room,Ciudad de México,31.0,19.408313,-99.173991
13209395,Private room,Ciudad de México,84.0,19.350768,-99.177533
4278829,Private room,Mexico City,26.0,19.412559,-99.173724
10548909,Private room,Ciudad de México,15.0,19.402072,-99.157998
13896692,Private room,Mexico City,20.0,19.451968,-99.132647
13770018,Private room,Ciudad de México,44.0,19.416369,-99.168302
9752051,Private room,Benito Juárez,46.0,19.379848,-99.170059
8026962,Private room,Ciudad de México,22.0,19.346831,-99.173136
12309502,Private room,Ciudad de México,31.0,19.425338,-99.174227
8890615,Private room,Ciudad de México,13.0,19.402368,-99.139004
8427663,Private room,Ciudad de México,36.0,19.4222,-99.163192
13474008,Private room,Ejido del Centro,13.0,19.431593,-99.149765
10659787,Private room,Ciudad de México,20.0,19.398906,-99.170789
9512542,Private room,Ciudad de México,50.0,19.429314,-99.16611
8646084,Private room,Ciudad de México,14.0,19.407641,-99.164346
3513313,Private room,Mexico City,67.0,19.411669,-99.175298
11234806,Private room,Ciudad de México,14.0,19.409488,-99.163269
11839115,Private room,Mexico ,98.0,19.429783,-99.198718
13655692,Private room,Mexico City,26.0,19.411696,-99.157848
10731111,Private room,Ciudad de México,56.0,19.405787,-99.168667
9533301,Private room,Ciudad de México,22.0,19.438436,-99.190256
13771267,Private room,Ciudad de México,34.0,19.414684,-99.168391
11237649,Private room,Ciudad de México,26.0,19.424374,-99.158026
13065731,Private room,Ciudad de México,13.0,19.437332,-99.153621
13126872,Private room,Ciudad de México,18.0,19.414026,-99.183407
9556246,Private room,Buenavista,16.0,19.442285,-99.150265
4670591,Private room,Ciudad de México,15.0,19.409948,-99.161582
14469977,Private room,Ciudad de México,66.0,19.424673,-99.16731
3756112,Private room,Mexico City,39.0,19.428888,-99.176159
7344649,Private room,Ciudad de México,28.0,19.412219,-99.159491
12618421,Private room,Ciudad de México,100.0,19.41371,-99.173349
4967543,Private room,Ciudad de México,26.0,19.403382,-99.163236
11792283,Private room,Ciudad de México,28.0,19.408995,-99.170611
12900032,Private room,Ciudad de México,21.0,19.392285,-99.164172
7399174,Private room,Ciudad de México,42.0,19.40951,-99.170673
11419613,Private room,Ciudad de México,309.0,19.427819,-99.199249
14282071,Private room,Ciudad de México,26.0,19.356158,-99.167742
5979451,Private room,Ciudad de México,31.0,19.413075,-99.17613
9644862,Private room,Ejido del Centro,20.0,19.43787,-99.137012
12952812,Private room,Ciudad de México,46.0,19.396698,-99.177335
14358270,Private room,Ciudad de México,34.0,19.419618,-99.148383
10343244,Private room,Ciudad de México,19.0,19.379483,-99.145688
6937364,Private room,Ciudad de México,52.0,19.415614,-99.158236
13066825,Private room,Ciudad de México,28.0,19.415229,-99.158313
10997374,Private room,Colonia Juárez,41.0,19.4317,-99.155918
9260664,Private room,Ciudad de México,33.0,19.417379,-99.15794
10380135,Private room,Cuautitlán,21.0,19.419286,-99.16202
13438085,Private room,Ejido del Centro,11.0,19.427785,-99.132026
12815456,Private room,Ciudad de México,84.0,19.413876,-99.173643
8250004,Private room,Ciudad de México,15.0,19.420422,-99.167192
3469468,Private room,Mexico City,22.0,19.419787,-99.176101
11944464,Private room,Ciudad de México,39.0,19.420388,-99.175309
13094569,Private room,Ciudad de México,12.0,19.437853,-99.153573
12738370,Private room,Ciudad de México,28.0,19.411011,-99.176936
12525787,Private room,Ciudad de México,31.0,19.404015,-99.171847
5709049,Private room,Ciudad de México,22.0,19.37267,-99.177099
4285096,Private room,Ciudad de México,33.0,19.452102,-99.155742
66109,Private room, México city,33.0,19.427043,-99.162749
12837463,Private room,Ciudad de México,26.0,19.379706,-99.168239
3775173,Private room,Mexico City,124.0,19.348393,-99.17633
6590396,Private room,Ciudad de México,34.0,19.410439,-99.169865
7936374,Private room,Ciudad de México,16.0,19.383281,-99.182486
629630,Private room,Mexico City,54.0,19.406156,-99.176206
8774985,Private room,Ciudad de México,0.0,19.406684,-99.14857
3656464,Private room,Distrito Federal,20.0,19.411114,-99.186438
5365127,Private room,Ciudad de México,39.0,19.429162,-99.177588
4439081,Private room,Mexico City,52.0,19.428263,-99.201338
11020893,Private room,Ciudad de México,21.0,19.345978,-99.162582
3125152,Private room,Mexico City,41.0,19.411119,-99.190576
10626572,Private room,Ciudad de México,26.0,19.369491,-99.169506
13093307,Private room,Ciudad de México,15.0,19.409444,-99.184078
10992734,Private room,Ciudad de México,26.0,19.372509,-99.169705
14293632,Private room,Ciudad de México,34.0,19.429198,-99.200218
13031092,Private room,Ciudad de México,567.0,19.364476,-99.149857
9884932,Private room,Ciudad de México,28.0,19.407841,-99.13921
9430299,Private room,Ciudad de México,12.0,19.40771,-99.160975
4575049,Private room,Mexico City,103.0,19.347873,-99.177718
11982359,Private room,Ciudad de México,16.0,19.456834,-99.144864
12134575,Private room,Ciudad de México,20.0,19.422025,-99.150901
6810932,Private room,Ciudad de México,45.0,19.433686,-99.18179
5915739,Private room,Ciudad de México,22.0,19.400403,-99.172224
6399071,Private room,Ciudad de México,23.0,19.387671,-99.187802
9029632,Private room,Ciudad de México,36.0,19.393976,-99.175082
4263188,Private room,Mexico City,20.0,19.383512,-99.183289
7858821,Private room,Ciudad de México,31.0,19.379981,-99.161875
7763243,Private room,Ciudad de México,52.0,19.414469,-99.181664
247543,Private room,Mexico City,31.0,19.434166,-99.137437
5999935,Private room,Ciudad de México,26.0,19.38388,-99.18552
9776868,Private room,Del Valle Norte,26.0,19.393598,-99.16643
4390555,Private room,Mexico City,15.0,19.396357,-99.15458
11082082,Private room,Ciudad de México,33.0,19.415595,-99.170189
6177485,Private room,Ciudad de México,26.0,19.407345,-99.170372
12933605,Private room,Ciudad de México,26.0,19.396364,-99.177421
11551191,Private room,Ciudad de México,20.0,19.413867,-99.170253
9778111,Private room,Ciudad de México,36.0,19.399629,-99.155411
7698723,Private room,Ciudad de México,34.0,19.411025,-99.177964
6951284,Private room,Ciudad de México,31.0,19.389374,-99.181721
14234867,Private room,Ciudad de México,26.0,19.396449,-99.143827
13477103,Private room,Ciudad de México,52.0,19.430949,-99.142734
453318,Private room,Mexico City,82.0,19.430607,-99.179304
4896883,Private room,Ciudad de México,34.0,19.431995,-99.16099
6854532,Private room,Ciudad de México,36.0,19.412878,-99.158518
9593735,Private room,Ciudad de México,19.0,19.357219,-99.154402
13863462,Private room,Colonia Juárez,42.0,19.428851,-99.160119
7518465,Private room,Ciudad de México,26.0,19.349813,-99.162827
2561343,Private room,Mexico City,103.0,19.416471,-99.166888
6132182,Private room,Ciudad de México,27.0,19.406675,-99.164385
8507331,Private room,Ciudad de México,12.0,19.370848,-99.170873
9403224,Private room,Ciudad de México,34.0,19.390011,-99.180499
11068096,Private room,Ciudad de México,18.0,19.390832,-99.175571
9290705,Private room,Ciudad de México,27.0,19.43214,-99.165399
3457164,Private room,Mexico City,30.0,19.394937,-99.182479
9796502,Private room,Ciudad de México,45.0,19.394856,-99.175287
13624008,Private room,Mexico City,27.0,19.369185,-99.177557
5144934,Private room,Ciudad de México,31.0,19.41584,-99.177582
2777533,Private room,Mexico City,26.0,19.418712,-99.175058
11478994,Private room,Ciudad de México,29.0,19.431535,-99.205609
12999281,Private room,Ciudad de México,21.0,19.428111,-99.138648
6384748,Private room,Mexico City,124.0,19.411925,-99.173107
9612464,Private room,Ciudad de México,18.0,19.40744,-99.165458
271579,Private room,Mexico City,46.0,19.408477,-99.166397
12068374,Private room,Ciudad de México,62.0,19.435837,-99.189903
6639313,Private room,Ciudad de México,31.0,19.432289,-99.171632
13316117,Private room,Ciudad de México,15.0,19.443563,-99.146059
9548789,Private room,Ciudad de México,179.0,19.416789,-99.164093
10225903,Private room,Ejido del Centro,20.0,19.431052,-99.143265
13728479,Private room,Ciudad de México,21.0,19.353089,-99.163237
7562346,Private room,Mexico,50.0,19.361735,-99.188899
13566168,Private room,Ciudad de México,45.0,19.391299,-99.188831
11777100,Private room,Niños Heroes,11.0,19.387411,-99.145769
10875631,Private room,Ciudad de México,46.0,19.430174,-99.167902
10040233,Private room,Ciudad de México,21.0,19.35534,-99.183562
9093531,Private room,Ciudad de México,50.0,19.347407,-99.163754
11841481,Private room,Ciudad de México,11.0,19.392156,-99.15102
5548767,Private room,Ciudad de México,41.0,19.415053,-99.178084
8733508,Private room,Mexico City,20.0,19.419488,-99.15551
7728620,Private room,Ciudad de México,29.0,19.416467,-99.17892
12049355,Private room,Ciudad de México,31.0,19.371006,-99.182008
4935703,Private room,Ciudad de México,14.0,19.398708,-99.169532
12682815,Private room,Ciudad de México,26.0,19.400988,-99.177844
7367003,Private room,Ciudad de México,20.0,19.386467,-99.170074
7201720,Private room,Mexico City,67.0,19.41077,-99.17162
4257632,Private room,Ciudad de México,55.0,19.410752,-99.162565
13318621,Private room,Ciudad de México,15.0,19.421842,-99.154698
13064507,Private room,Ciudad de México,22.0,19.417418,-99.17126
7532070,Private room,Ciudad de México,26.0,19.356582,-99.15572
11760450,Private room,Ciudad de México,29.0,19.415794,-99.168125
8645853,Private room,Ciudad de mexico,20.0,19.385778,-99.168475
1069089,Private room,Mexico City,24.0,19.403362,-99.170352
14059367,Private room,Mexico City,14.0,19.444807,-99.141015
13822657,Private room,Ciudad de México,16.0,19.40527,-99.168756
13880149,Private room,Ciudad de México,11.0,19.405734,-99.17092
10360225,Private room,Ciudad de México,26.0,19.433827,-99.146558
11389165,Private room,Ciudad de México,40.0,19.425421,-99.166153
14455587,Private room,Ciudad de México,28.0,19.366693,-99.176586
13317711,Private room,Ciudad de México,29.0,19.407361,-99.170707
6134920,Private room,Ciudad de México,46.0,19.42729,-99.197411
10474069,Private room,Ciudad de México,31.0,19.427291,-99.175423
3799143,Private room,Mexico City,16.0,19.421765,-99.162998
5328932,Private room,Ciudad de México,28.0,19.377859,-99.170409
6327331,Private room,Mexico City,23.0,19.38592,-99.17767
13996816,Private room,Ciudad de México,18.0,19.404944,-99.165715
13190284,Private room,Ciudad de México,28.0,19.414036,-99.167834
3924861,Private room,Mexico City,106.0,19.356306,-99.167029
6389597,Private room,Ciudad de México,30.0,19.43558,-99.183063
14074547,Private room,Mexico City,31.0,19.426895,-99.159065
10681788,Private room,Ciudad de México,19.0,19.415885,-99.161746
4567682,Private room,Mexico City,52.0,19.406827,-99.177906
2030859,Private room,Mexico City,62.0,19.40658,-99.18761
567176,Private room,Ciudad de México,11.0,19.454502,-99.157919
7454827,Private room,Ciudad de México,28.0,19.438778,-99.160294
4556475,Private room,Mexico City,26.0,19.401113,-99.169209
3561990,Private room,Mexico City,61.0,19.398146,-99.164488
3168058,Private room,Mexico City,37.0,19.40554,-99.174516
14012466,Private room,Ciudad de México,80.0,19.433767,-99.153187
11925618,Private room,Ciudad de México,20.0,19.452734,-99.135811
14195966,Private room,Mexico City,26.0,19.400075,-99.168494
10617246,Private room,Ciudad de México,26.0,19.410201,-99.17168
6591145,Private room,Ciudad de México,27.0,19.406987,-99.164336
8427144,Private room,Ciudad de México,28.0,19.365195,-99.162419
12432627,Private room,Ciudad de México,252.0,19.357667,-99.169991
6045045,Private room,Ciudad de México,16.0,19.42481,-99.156274
9061740,Private room,Ciudad de México,23.0,19.423251,-99.130295
11753475,Private room,Ciudad de México,20.0,19.40093,-99.184472
11283903,Private room,Ciudad de México,26.0,19.411343,-99.178204
13855736,Private room,Ciudad de México,23.0,19.404722,-99.16595
14203928,Private room,Ciudad de México,32.0,19.35433,-99.166548
11016052,Private room,Ciudad de México,19.0,19.405864,-99.18107
11326168,Private room,Ciudad de México,28.0,19.416617,-99.160017
4639705,Private room,Ciudad de México,46.0,19.430425,-99.152113
5599683,Private room,Mexico City,36.0,19.413899,-99.177934
12457967,Private room,Ciudad de México,33.0,19.421847,-99.163104
9250244,Private room,Ciudad de México,22.0,19.419644,-99.177114
13020898,Private room,Del Valle Norte,13.0,19.392473,-99.164448
1194064,Private room,Mexico City,30.0,19.430011,-99.171546
2302327,Private room,Mexico City,40.0,19.418105,-99.16226
13155424,Private room,Mexico City,18.0,19.427997,-99.151905
4242690,Private room,Mexico City,72.0,19.376291,-99.171213
13463097,Private room,Ciudad de México,34.0,19.432707,-99.180935
5082965,Private room,Ciudad de México,28.0,19.421217,-99.16425
10489518,Private room,Ciudad de México,23.0,19.402282,-99.17591
12816115,Private room,Ciudad de México,28.0,19.407487,-99.163161
10710466,Private room,Ciudad de México,36.0,19.362693,-99.163211
9294159,Private room,Ciudad de México,37.0,19.411291,-99.180266
14127598,Private room,Ciudad de México,12.0,19.402371,-99.151154
12813271,Private room,Mexico City,13.0,19.429896,-99.149403
13479615,Private room,Ciudad de México,29.0,19.43161,-99.187186
8226736,Private room,Ciudad de México,36.0,19.408481,-99.17699
8342271,Private room,Ciudad de México,15.0,19.42301,-99.129257
14302334,Private room,Ciudad de México,21.0,19.437694,-99.168136
11803060,Private room,Ciudad de México,23.0,19.405643,-99.171808
11620539,Private room,Ciudad de México,16.0,19.381705,-99.14829
1798108,Private room,Ciudad de México,23.0,19.415252,-99.167931
7388976,Private room,Ciudad de México,10.0,19.410858,-99.188221
7984189,Private room,Ciudad de México,11.0,19.39063,-99.1699
13206812,Private room,Ciudad de México,19.0,19.412058,-99.174878
6400161,Private room,Mexico City,78.0,19.411162,-99.171143
5242417,Private room,Mexico City,23.0,19.415202,-99.177132
13325316,Private room,Ciudad de México,19.0,19.358566,-99.159786
9490665,Private room,Ciudad de México,34.0,19.418488,-99.170872
6413138,Private room,Ciudad de México,36.0,19.40436,-99.173706
1792967,Private room,Ciudad de México,52.0,19.416834,-99.171206
9586746,Private room,Ciudad de México,25.0,19.409544,-99.170819
6453167,Private room,Ciudad de México,31.0,19.387081,-99.18058
13621681,Private room,Ciudad de México,118.0,19.43021,-99.177711
5839163,Private room,Benito Juárez,14.0,19.393304,-99.153888
5786203,Private room,Ciudad de México,16.0,19.408524,-99.171119
10910130,Private room,Ciudad de México,40.0,19.395193,-99.167009
13987902,Private room,Ciudad de México,26.0,19.37327,-99.187445
13809366,Private room,Ciudad de México,28.0,19.43072,-99.182884
11390834,Private room,Ciudad de México,26.0,19.413024,-99.159616
10783534,Private room,Ciudad de México,16.0,19.375344,-99.171147
11573760,Private room,Ciudad de México,30.0,19.436068,-99.189994
12736467,Private room,Ciudad de México,24.0,19.406093,-99.174392
4343098,Private room,Mexico City,31.0,19.401119,-99.16749
11591964,Private room,Ciudad de México,24.0,19.414201,-99.172938
10392989,Private room,Ciudad de México,15.0,19.347028,-99.146529
6627014,Private room,Ciudad de México,25.0,19.417408,-99.17118
6185520,Private room,Ciudad de México,14.0,19.440738,-99.152432
10773438,Private room,Tlacoquemecatl del Valle,23.0,19.374029,-99.171495
6491191,Private room,Ciudad de México,62.0,19.412135,-99.176427
6120619,Private room,Ciudad de México,20.0,19.423486,-99.157096
13559920,Private room,Ciudad de México,84.0,19.426083,-99.173989
12270623,Private room,Ciudad de México,26.0,19.411858,-99.163923
11149515,Private room,Ciudad de México,31.0,19.434674,-99.145446
3479520,Private room,Mexico City,25.0,19.354488,-99.16567
11417244,Private room,Ciudad de México,18.0,19.424539,-99.153553
